word sentid sentpos wlen surp entropy entred
across 134 11 6 11.711231231689453 9.577497482299805 0.5637416839599609
the 134 12 3 1.9141175746917725 8.881169319152832 0.6963281631469727
<unk> 134 13 5 4.815263748168945 11.643216133117676 0
<unk> 135 0 5 3.887239933013916 11.105679512023926 0
He 136 0 2 7.521772861480713 11.105680465698242 0
raced 136 1 5 19.108121871948242 8.601851463317871 2.503829002380371
to 136 2 2 4.135675430297852 9.100918769836426 0
the 136 3 3 2.771777391433716 9.744528770446777 0
window 136 4 6 13.465832710266113 11.800369262695312 0
and 136 5 3 5.088932514190674 8.33018970489502 3.470179557800293
<unk> 136 6 5 4.888620376586914 11.373478889465332 0
at 136 7 2 7.311554908752441 8.618234634399414 2.755244255065918
the 136 8 3 1.8935970067977905 8.811967849731445 0
<unk> 136 9 5 4.933174133300781 11.649889945983887 0
<unk> 137 0 5 3.887239933013916 11.105679512023926 0
The 138 0 3 5.230093955993652 11.105680465698242 0
wood 138 1 4 12.294453620910645 11.67659854888916 0
was 138 2 3 4.635580062866211 9.33413028717041 2.34246826171875
<unk> 138 3 5 5.520432472229004 10.268853187561035 0
the 138 4 3 6.654728889465332 7.780518054962158 2.488335132598877
paint 138 5 5 14.534381866455078 11.831338882446289 0
<unk> 138 6 5 6.231968879699707 8.848099708557129 2.98323917388916
<unk> 139 0 5 3.887239933013916 11.105679512023926 0
A 140 0 1 7.629254341125488 11.105680465698242 0
fresh 140 1 5 16.436519622802734 11.978654861450195 0
breeze 140 2 6 18.08106231689453 10.247201919555664 1.7314529418945312
<unk> 140 3 5 6.051083087921143 9.946083068847656 0.3011188507080078
<unk> 140 4 5 5.654844284057617 8.677305221557617 1.268777847290039
Six 141 0 3 12.135540008544922 11.105680465698242 0
<unk> 141 1 5 5.200164318084717 10.3892822265625 0.7163982391357422
He 142 0 2 7.521772861480713 11.105680465698242 0
put 142 1 3 10.869333267211914 8.601851463317871 2.503829002380371
his 142 2 3 6.462604522705078 9.56053638458252 0
head 142 3 4 9.589052200317383 12.067898750305176 0
<unk> 142 4 5 5.844427108764648 8.661981582641602 3.405917167663574
There 143 0 5 9.776484489440918 11.105679512023926 0
was 143 1 3 3.6385090351104736 8.945512771606445 2.1601667404174805
the 143 2 3 4.012828350067139 10.09046745300293 0
slate 143 3 5 16.789220809936523 11.519330978393555 0
roof 143 4 4 14.060038566589355 8.979737281799316 2.5395936965942383
of 143 5 2 3.6722583770751953 8.580374717712402 0.39936256408691406
the 143 6 3 1.9852830171585083 9.057894706726074 0
<unk> 143 7 5 5.03106164932251 11.654990196228027 0
<unk> 143 8 5 5.836092472076416 8.764409065246582 2.8905811309814453
climbed 143 9 7 18.915498733520508 8.005359649658203 0.7590494155883789
the 143 10 3 3.517899990081787 9.298866271972656 0
red 143 11 3 11.807718276977539 11.735270500183105 0
brick 143 12 5 14.428502082824707 10.18248462677002 1.552785873413086
walls 143 13 5 13.771431922912598 8.291475296020508 1.8910093307495117
like 143 14 4 11.309233665466309 7.857161045074463 0.4343142509460449
a 143 15 1 4.440372467041016 9.900738716125488 0
<unk> 143 16 5 4.809357643127441 11.817852020263672 0
<unk> 143 17 5 5.709558010101318 9.581040382385254 2.236811637878418
The 144 0 3 5.230093955993652 11.105680465698242 0
clock 144 1 5 14.49250316619873 11.67659854888916 0
which 144 2 5 9.626420974731445 9.704533576965332 1.9720649719238281
had 144 3 3 5.506088733673096 9.685107231140137 0.019426345825195312
struck 144 4 6 10.734485626220703 9.359899520874023 0.3252077102661133
presented 144 5 9 13.962416648864746 9.185664176940918 0.17423534393310547
an 144 6 2 7.795302391052246 8.786417961120605 0.3992462158203125
innocent 144 7 8 13.905963897705078 12.055755615234375 0
<unk> 144 8 5 5.917180061340332 10.307388305664062 1.7483673095703125
In 145 0 2 6.475118637084961 11.105680465698242 0
the 145 1 3 2.032829761505127 9.14240550994873 1.9632749557495117
kitchen 145 2 7 14.274189949035645 11.721495628356934 0
Mama 145 3 4 17.080049514770508 7.675906181335449 4.045589447021484
was 145 4 3 6.2727274894714355 7.659727573394775 0.016178607940673828
<unk> 145 5 5 5.5940775871276855 10.216310501098633 0
the 145 6 3 6.5738372802734375 7.1995530128479 3.0167574882507324
<unk> 145 7 5 4.921154022216797 11.827211380004883 0
<unk> 145 8 5 6.040102005004883 8.479754447937012 3.347456932067871
a 145 9 1 9.264636993408203 8.026444435119629 0.4533100128173828
tower 145 10 5 12.41419506072998 11.592840194702148 0
and 145 11 3 5.532181262969971 10.077352523803711 1.5154876708984375
a 145 12 1 5.70603609085083 11.577126502990723 0
steeple 145 13 7 15.34018611907959 11.808610916137695 0
on 145 14 2 6.907985210418701 9.858686447143555 1.9499244689941406
the 145 15 3 2.019965887069702 9.214776992797852 0.6439094543457031
church 145 16 6 9.648978233337402 11.643073081970215 0
a 145 17 1 10.485298156738281 7.5774641036987305 4.065608978271484
million 145 18 7 13.229819297790527 11.247204780578613 0
feet 145 19 4 12.317717552185059 9.534113883972168 1.7130908966064453
<unk> 145 20 5 6.13491678237915 7.936214923858643 1.5978989601135254
And 146 0 3 10.726737022399902 11.105680465698242 0
the 146 1 3 4.153620719909668 10.186971664428711 0.9187088012695312
<unk> 146 2 5 4.979066848754883 11.755143165588379 0
clock 146 3 5 15.334919929504395 8.9458589553833 2.809284210205078
in 146 4 2 4.8505425453186035 8.696630477905273 0.24922847747802734
the 146 5 3 1.9958761930465698 9.078389167785645 0
whole 146 6 5 10.59860897064209 11.67703914642334 0
<unk> 146 7 5 6.209231376647949 8.85403823852539 2.823000907897949
<unk> 146 8 5 5.836074352264404 8.013641357421875 0.8403968811035156
<unk> 146 9 5 5.5499773025512695 7.8876543045043945 0.12598705291748047
<unk> 146 10 5 5.348980903625488 7.898914813995361 0
she 146 11 3 12.023015022277832 7.927999973297119 0
<unk> 146 12 5 6.573920726776123 8.101600646972656 0
<unk> 146 13 5 5.201947212219238 9.745270729064941 0
say 146 14 3 14.9183931350708 8.402680397033691 1.34259033203125
that 146 15 4 6.034008502960205 9.4164400100708 0
our 146 16 3 11.670417785644531 9.003560066223145 0.41287994384765625
steeple 146 17 7 18.388586044311523 10.831944465637207 0
is 146 18 2 6.683040142059326 9.135385513305664 1.696558952331543
one 146 19 3 7.207465648651123 9.699666023254395 0
hundred 146 20 7 13.687606811523438 9.20291519165039 0.4967508316040039
and 146 21 3 4.959634780883789 9.093145370483398 0.10976982116699219
<unk> 146 22 5 5.123041152954102 10.743886947631836 0
feet 146 23 4 12.974431991577148 8.546996116638184 2.1968908309936523
<unk> 146 24 5 7.133839130401611 7.389617919921875 1.1573781967163086
The 147 0 3 5.230093955993652 11.105680465698242 0
clock 147 1 5 14.49250316619873 11.67659854888916 0
you 147 2 3 14.403522491455078 9.704533576965332 1.9720649719238281
heard 147 3 5 14.265844345092773 9.911616325378418 0
strike 147 4 6 14.617860794067383 9.603933334350586 0.30768299102783203
-- 147 5 2 19.20262336730957 9.7325439453125 0
<unk> 147 6 5 5.82552433013916 8.794665336608887 0.9378786087036133
really 147 7 6 14.487866401672363 8.606303215026855 0.18836212158203125
the 147 8 3 4.227355003356934 9.664840698242188 0
town 147 9 4 9.210333824157715 11.687016487121582 0
clock 147 10 5 15.733835220336914 8.060371398925781 3.626645088195801
-- 147 11 2 19.892580032348633 7.961658477783203 0.09871292114257812
was 147 12 3 6.8395676612854 9.730464935302734 0
installed 147 13 9 11.41164779663086 10.259297370910645 0
last 147 14 4 15.995607376098633 3.723919630050659 6.535377740859985
April 147 15 5 12.536669731140137 9.419588088989258 0
by 147 16 2 7.784900188446045 11.208747863769531 0
Mrs. 147 17 4 15.833073616027832 9.146060943603516 2.0626869201660156
<unk> 147 18 5 5.605821132659912 10.647294044494629 0
on 147 19 2 6.25433349609375 7.676291465759277 2.9710025787353516
her 147 20 3 7.830976963043213 8.852145195007324 0
<unk> 147 21 5 4.801962375640869 12.47431468963623 0
He 147 22 2 17.232091903686523 6.245447635650635 6.228867053985596
<unk> 147 23 5 5.413377285003662 9.838875770568848 0
and 147 24 3 3.988370895385742 7.625308990478516 2.213566780090332
<unk> 147 25 5 4.40257453918457 11.00359058380127 0
<unk> 147 26 5 5.360913276672363 7.689334869384766 3.314255714416504
He 148 0 2 7.521772861480713 11.105680465698242 0
crossed 148 1 7 11.460457801818848 8.601851463317871 2.503829002380371
Broome 148 2 6 19.005828857421875 8.921869277954102 0
Street 148 3 6 11.290950775146484 8.747653007507324 0.17421627044677734
to 148 4 2 5.147428035736084 8.40638542175293 0.34126758575439453
Orange 148 5 6 17.817180633544922 9.678790092468262 0
<unk> 148 6 5 6.260277271270752 7.5173115730285645 2.1614785194396973
The 149 0 3 5.230093955993652 11.105679512023926 0
steeple 149 1 7 19.071819305419922 11.67659854888916 0
leaned 149 2 6 19.73526954650879 10.073319435119629 1.6032791137695312
<unk> 149 3 5 5.812101364135742 8.76478385925293 1.3085355758666992
while 149 4 5 10.184833526611328 8.526598930358887 0.23818492889404297
the 149 5 3 2.862670421600342 10.466836929321289 0
church 149 6 6 9.729070663452148 11.771763801574707 0
advanced 149 7 8 13.682584762573242 8.837729454040527 2.9340343475341797
like 149 8 4 10.864485740661621 9.75856876373291 0
a 149 9 1 4.482604503631592 9.95966911315918 0
headless 149 10 8 18.48172950744629 11.825170516967773 0
creature 149 11 8 16.70801544189453 8.199501991271973 3.625668525695801
in 149 12 2 4.798137664794922 7.934652328491211 0.2648496627807617
a 149 13 1 4.049820423126221 8.785316467285156 0
<unk> 149 14 5 4.577848434448242 11.656970024108887 0
<unk> 149 15 5 5.621947765350342 9.404236793518066 2.2527332305908203
<unk> 149 16 5 5.575493812561035 7.549412250518799 1.8548245429992676
The 150 0 3 5.230093955993652 11.105680465698242 0
spire 150 1 5 18.86382484436035 11.67659854888916 0
seemed 150 2 6 14.134289741516113 9.160087585449219 2.5165109634399414
to 150 3 2 4.001401424407959 9.160995483398438 0
hold 150 4 4 9.295526504516602 9.536914825439453 0
up 150 5 2 8.49217414855957 9.58016586303711 0
the 150 6 3 3.9617018699645996 9.10013198852539 0.48003387451171875
<unk> 150 7 5 4.879662036895752 11.803532600402832 0
Port 151 0 4 12.830306053161621 11.105679512023926 0
<unk> 151 1 5 5.717374324798584 9.258742332458496 1.8469371795654297
<unk> 151 2 5 5.454100131988525 8.616372108459473 0.6423702239990234
in 151 3 2 4.959059238433838 8.424824714660645 0.19154739379882812
the 151 4 3 2.0445363521575928 9.158195495605469 0
<unk> 151 5 5 4.786839962005615 11.659584045410156 0
was 151 6 3 5.932713985443115 8.29927921295166 3.360304832458496
the 151 7 3 3.9779880046844482 10.089492797851562 0
city 151 8 4 9.148205757141113 11.589301109313965 0
of 151 9 2 3.0261261463165283 8.443089485168457 3.146211624145508
<unk> 151 10 5 5.26765775680542 9.040703773498535 0
The 152 0 3 5.230093955993652 11.105680465698242 0
Dutch 152 1 5 11.319927215576172 11.67659854888916 0
Reformed 152 2 8 15.71625804901123 10.813553810119629 0.8630447387695312
<unk> 152 3 5 5.911932468414307 8.771784782409668 2.041769027709961
with 152 4 4 6.688154697418213 8.554583549499512 0.21720123291015625
two 152 5 3 8.132606506347656 9.1016263961792 0
<unk> 152 6 5 4.87439489364624 12.127654075622559 0
and 152 7 3 4.2938551902771 8.156391143798828 3.9712629318237305
its 152 8 3 7.669975757598877 11.039488792419434 0
own 152 9 3 6.586915016174316 12.118887901306152 0
school 152 10 6 10.215113639831543 11.745011329650879 0.37387657165527344
was 152 11 3 6.288791179656982 8.497366905212402 3.2476444244384766
on 152 12 2 7.72383975982666 10.23025894165039 0
Main 152 13 4 15.228041648864746 9.06379508972168 1.166463851928711
<unk> 152 14 5 5.9786458015441895 7.521358489990234 1.5424365997314453
the 152 15 3 7.955136775970459 6.99340295791626 0.5279555320739746
Episcopal 152 16 9 19.2369441986084 11.775496482849121 0
Church 152 17 6 11.873796463012695 7.698184490203857 4.077311992645264
was 152 18 3 6.800056457519531 7.441386699676514 0.25679779052734375
one 152 19 3 7.406589508056641 10.308516502380371 0
block 152 20 5 15.733732223510742 7.762026786804199 2.546489715576172
down 152 21 4 10.104124069213867 8.813119888305664 0
Sussex 152 22 6 16.99660301208496 8.333375930786133 0.47974395751953125
<unk> 152 23 5 6.079592227935791 7.477661609649658 0.8557143211364746
the 152 24 3 8.090598106384277 7.498289585113525 0
Catholic 152 25 8 11.44149398803711 11.751373291015625 0
Saint 152 26 5 14.92514705657959 9.302790641784668 2.448582649230957
<unk> 152 27 5 6.017209053039551 8.96941089630127 0.33337974548339844
<unk> 152 28 5 5.755296230316162 7.653460502624512 1.3159503936767578
with 152 29 4 6.614099979400635 7.447700500488281 0.20576000213623047
an 152 30 2 6.814168930053711 9.082201957702637 0
even 152 31 4 11.664400100708008 12.119515419006348 0
taller 152 32 6 17.290613174438477 10.631028175354004 1.4884872436523438
steeple 152 33 7 19.753192901611328 7.930294513702393 2.7007336616516113
and 152 34 3 4.207571983337402 7.49088716506958 0.4394073486328125
a 152 35 1 4.748573303222656 10.486200332641602 0
cross 152 36 5 11.11240005493164 11.740285873413086 0
on 152 37 2 6.9670820236206055 10.006516456604004 1.733769416809082
<unk> 152 38 5 5.291722297668457 8.518617630004883 1.487898826599121
stood 152 39 5 15.91291618347168 6.331579208374023 2.1870384216308594
on 152 40 2 6.36492919921875 9.545159339904785 0
Ball 152 41 4 16.748003005981445 8.61333179473877 0.9318275451660156
<unk> 152 42 5 6.723683834075928 5.238400459289551 3.3749313354492188
The 153 0 3 5.230093955993652 11.105680465698242 0
Catholics 153 1 9 15.135411262512207 11.67659854888916 0
had 153 2 3 7.5951666831970215 9.486668586730957 2.189929962158203
the 153 3 3 5.035783767700195 9.524073600769043 0
largest 153 4 7 9.994659423828125 11.884015083312988 0
<unk> 153 5 5 6.0308332443237305 10.058113098144531 1.825901985168457
near 153 6 4 10.839423179626465 8.548894882202148 1.5092182159423828
the 153 7 3 2.0136988162994385 9.122944831848145 0
<unk> 153 8 5 4.864424705505371 11.693949699401855 0
River 153 9 5 9.620213508605957 8.470863342285156 3.223086357116699
where 153 10 5 10.336706161499023 7.706338882446289 0.7645244598388672
Main 153 11 4 16.569347381591797 9.794453620910645 0
Street 153 12 6 11.065653800964355 7.879151344299316 1.9153022766113281
ran 153 13 3 13.307101249694824 7.664269924163818 0.21488142013549805
<unk> 153 14 5 5.832355499267578 9.381667137145996 0
Stevie 153 15 6 20.288997650146484 7.6899495124816895 1.6917176246643066
<unk> 153 16 5 5.41561222076416 7.751605987548828 0
when 153 17 4 9.71487045288086 7.428689479827881 0.32291650772094727
he 153 18 2 6.45748233795166 10.176664352416992 0
passed 153 19 6 10.148534774780273 7.777453899383545 2.3992104530334473
these 153 20 5 10.357751846313477 9.189535140991211 0
alien 153 21 5 15.52134895324707 9.554500579833984 0
<unk> 153 22 5 5.816150665283203 9.619959831237793 0
God 154 0 3 10.97104549407959 11.105680465698242 0
was 154 1 3 5.77754545211792 9.0408296585083 2.0648508071899414
<unk> 154 2 5 5.531068801879883 10.233481407165527 0
in 154 3 2 3.8901782035827637 7.62691593170166 2.606565475463867
the 154 4 3 1.9807236194610596 9.01524543762207 0
<unk> 154 5 5 4.914450645446777 11.688511848449707 0
in 154 6 2 5.333746910095215 8.142078399658203 3.546433448791504
the 154 7 3 1.9233579635620117 8.888143539428711 0
<unk> 154 8 5 4.884618759155273 11.671036720275879 0
in 154 9 2 5.432605266571045 7.767868995666504 3.903167724609375
the 154 10 3 1.9070721864700317 8.837069511413574 0
<unk> 154 11 5 4.851954936981201 11.66285228729248 0
in 154 12 2 5.456408977508545 7.548555374145508 4.114296913146973
the 154 13 3 1.8984425067901611 8.809873580932617 0
<unk> 154 14 5 4.82258939743042 11.657772064208984 0
and 154 15 3 4.880688667297363 7.399627208709717 4.258144855499268
in 154 16 2 6.543286323547363 11.034868240356445 0
the 154 17 3 1.9951225519180298 8.9934720993042 2.041396141052246
mountains 154 18 9 12.241130828857422 11.617262840270996 0
<unk> 154 19 5 6.625341415405273 7.304220199584961 4.313042640686035
on 154 20 2 6.816408634185791 6.586501598358154 0.7177186012268066
the 154 21 3 1.9126322269439697 8.780271530151367 0
<unk> 154 22 5 4.780218124389648 11.614442825317383 0
<unk> 155 0 5 3.887239933013916 11.105680465698242 0
<unk> 155 1 5 5.536325454711914 8.904792785644531 2.200887680053711
where 155 2 5 10.653915405273438 8.554767608642578 0.3500251770019531
shadows 155 3 7 17.945646286010742 10.188772201538086 0
<unk> 155 4 5 5.390955924987793 8.466330528259277 1.7224416732788086
must 155 5 4 12.67092227935791 7.976465225219727 0.4898653030395508
be 155 6 2 2.515355110168457 8.358717918395996 0
the 155 7 3 4.022987365722656 9.997364044189453 0
<unk> 155 8 5 6.103980541229248 11.6170015335083 0
pit 155 9 3 16.2565975189209 8.720210075378418 2.896791458129883
of 155 10 2 3.827003002166748 8.179945945739746 0.5402641296386719
which 155 11 5 7.745391368865967 8.840681076049805 0
Papa 155 12 4 18.793853759765625 9.929184913635254 0
<unk> 155 13 5 5.657158851623535 9.405349731445312 0.5238351821899414
and 155 14 3 4.0907158851623535 7.753214359283447 1.6521353721618652
the 155 15 3 3.510014295578003 11.031017303466797 0
<unk> 155 16 5 4.896871566772461 11.732236862182617 0
Lake 155 17 4 13.966957092285156 8.524194717407227 3.2080421447753906
of 155 18 2 3.6815154552459717 7.895846366882324 0.6283483505249023
<unk> 155 19 5 5.219071388244629 8.711307525634766 0
<unk> 156 0 5 3.887239933013916 11.105680465698242 0
walking 156 1 7 16.242626190185547 8.904792785644531 2.200887680053711
in 156 2 2 4.817826271057129 9.50950813293457 0
<unk> 156 3 5 5.1844658851623535 9.094016075134277 0.41549205780029297
he 156 4 2 9.079458236694336 7.9533915519714355 1.1406245231628418
became 156 5 6 6.654534339904785 7.96050500869751 0
familiar 156 6 8 17.319822311401367 9.9935941696167 0
with 156 7 4 6.905858039855957 9.881197929382324 0.112396240234375
<unk> 156 8 5 5.160244464874268 9.062713623046875 0.8184843063354492
who 156 9 3 9.101749420166016 8.136932373046875 0.92578125
resided 156 10 7 15.950102806091309 8.37768268585205 0
chiefly 156 11 7 17.24970817565918 9.765653610229492 0
in 156 12 2 4.67315149307251 9.530200004577637 0.23545360565185547
Drew 156 13 4 17.685325622558594 8.960140228271484 0.5700597763061523
Centennial 156 14 10 20.543781280517578 6.603719711303711 2.3564205169677734
Church 156 15 6 12.933348655700684 6.583403587341309 0.020316123962402344
with 156 16 4 6.957452297210693 6.614669322967529 0
its 156 17 3 6.772831439971924 9.011096954345703 0
high 156 18 4 9.713817596435547 12.009454727172852 0
steeple 156 19 7 20.683685302734375 7.149660587310791 4.8597941398620605
and 156 20 3 4.2067670822143555 7.460700988769531 0
<unk> 156 21 5 4.604351043701172 10.94542121887207 0
There 157 0 5 9.776484489440918 11.105680465698242 0
was 157 1 3 3.6385090351104736 8.945512771606445 2.160167694091797
no 157 2 2 8.267743110656738 10.09046745300293 0
church 157 3 6 12.558049201965332 12.082682609558105 0
like 157 4 4 10.994585990905762 8.683377265930176 3.3993053436279297
Drew 157 5 4 17.929136276245117 10.097103118896484 0
<unk> 157 6 5 6.089550495147705 8.306354522705078 1.7907485961914062
no 157 7 2 12.46125602722168 8.140752792358398 0.1656017303466797
preacher 157 8 8 18.06195640563965 12.01811695098877 0
like 157 9 4 11.335532188415527 8.235357284545898 3.782759666442871
<unk> 157 10 5 5.289352893829346 9.870341300964355 0
who 157 11 3 9.253939628601074 8.198265075683594 1.6720762252807617
was 157 12 3 2.9540622234344482 8.329605102539062 0
intimate 157 13 8 16.83156967163086 9.926816940307617 0
with 157 14 4 5.120015621185303 5.990180015563965 3.9366369247436523
<unk> 157 15 5 5.401772975921631 8.565221786499023 0
and 157 16 3 4.084510803222656 7.816879749298096 0.7483420372009277
could 157 17 5 11.469765663146973 10.893489837646484 0
<unk> 157 18 5 6.513727188110352 8.22134780883789 2.6721420288085938
<unk> 157 19 5 5.4186272621154785 8.690762519836426 0
to 157 20 2 5.225124359130859 7.281023979187012 1.409738540649414
<unk> 157 21 5 4.9041924476623535 9.701003074645996 0
To 158 0 2 10.25385570526123 11.105680465698242 0
know 158 1 4 11.844902038574219 11.01312255859375 0.09255790710449219
God 158 2 3 13.149614334106445 9.916853904724121 1.096268653869629
he 158 3 2 8.749748229980469 8.876442909240723 1.0404109954833984
must 158 4 4 10.175527572631836 8.34154224395752 0.5349006652832031
follow 158 5 6 11.246550559997559 8.398529052734375 0
in 158 6 2 4.9016876220703125 9.53943920135498 0
<unk> 158 7 5 5.287406921386719 8.824774742126465 0.7146644592285156
<unk> 158 8 5 5.788355350494385 7.660368919372559 1.1644058227539062
He 159 0 2 7.521772861480713 11.105680465698242 0
was 159 1 3 3.2456586360931396 8.601851463317871 2.503829002380371
<unk> 159 2 5 5.6812567710876465 10.012225151062012 0
and 159 3 3 4.552758693695068 7.704306602478027 2.3079185485839844
<unk> 159 4 5 5.004903316497803 10.818768501281738 0
The 160 0 3 5.230093955993652 11.105679512023926 0
<unk> 160 1 5 4.0166473388671875 11.67659854888916 0
<unk> 160 2 5 5.969979763031006 9.458771705627441 2.2178268432617188
on 160 3 2 6.548103332519531 8.734416961669922 0.7243547439575195
their 160 4 5 6.800025463104248 9.132396697998047 0
<unk> 160 5 5 4.971415996551514 11.975563049316406 0
in 160 6 2 5.047569274902344 7.994800567626953 3.980762481689453
the 160 7 3 1.957100749015808 8.969507217407227 0
<unk> 160 8 5 4.722020626068115 11.648082733154297 0
beneath 160 9 7 15.05264663696289 8.018144607543945 3.6299381256103516
the 160 10 3 3.318387746810913 9.293028831481934 0
<unk> 160 11 5 4.748188018798828 11.719538688659668 0
<unk> 160 12 5 5.828175067901611 8.524738311767578 3.19480037689209
got 160 13 3 13.69698715209961 7.748850345611572 0.7758879661560059
to 160 14 2 3.718580961227417 8.891142845153809 0
their 160 15 5 7.000176906585693 9.45020580291748 0
feet 160 16 4 11.460502624511719 12.104406356811523 0
when 160 17 4 9.55201530456543 7.798340320587158 4.306066036224365
Papa 160 18 4 19.272859573364258 10.196144104003906 0
<unk> 160 19 5 5.865988254547119 8.577016830444336 1.6191272735595703
<unk> 160 20 5 5.586855411529541 7.898818016052246 0.6781988143920898
<unk> 160 21 5 5.376462936401367 7.704551696777344 0.19426631927490234
His 160 22 3 18.13130760192871 7.5279860496521 0.17656564712524414
being 160 23 5 10.850553512573242 8.227283477783203 0
and 160 24 3 8.90226936340332 10.044710159301758 0
His 160 25 3 12.769169807434082 10.915273666381836 0
will 160 26 4 11.185410499572754 10.03063678741455 0.8846368789672852
-- 160 27 2 18.311349868774414 10.19860553741455 0
Stevie 160 28 6 19.318626403808594 8.957215309143066 1.2413902282714844
could 160 29 5 11.030601501464844 7.270253658294678 1.6869616508483887
not 160 30 3 4.440675735473633 8.272732734680176 0
divide 160 31 6 18.712512969970703 8.000333786010742 0.2723989486694336
God 160 32 3 14.682425498962402 7.954538822174072 0.04579496383666992
from 160 33 4 6.239840030670166 7.423358917236328 0.5311799049377441
his 160 34 3 5.094748497009277 8.675987243652344 0
Papa 160 35 4 18.647350311279297 11.949616432189941 0
-- 160 36 2 20.285810470581055 7.157261848449707 4.792354583740234
<unk> 160 37 5 5.867281913757324 9.674113273620605 0
every 160 38 5 13.211795806884766 7.330281734466553 2.3438315391540527
parish 160 39 6 14.675742149353027 12.112277030944824 0
<unk> 160 40 5 6.106525897979736 7.1241679191589355 4.988109111785889
turned 160 41 6 13.557671546936035 6.724091053009033 0.40007686614990234
the 160 42 3 5.563711643218994 9.200446128845215 0
choir 160 43 5 12.121665000915527 11.636739730834961 0
into 160 44 4 9.629281997680664 7.006003379821777 4.630736351013184
a 160 45 1 3.9203169345855713 8.543399810791016 0
band 160 46 4 10.873116493225098 11.5767822265625 0
of 160 47 2 3.4101476669311523 7.564846992492676 4.011935234069824
<unk> 160 48 5 5.09417724609375 9.091806411743164 0
and 160 49 3 3.8153605461120605 6.335687637329102 2.7561187744140625
the 160 50 3 3.3106770515441895 10.917998313903809 0
pulpit 160 51 6 14.7821044921875 11.730441093444824 0
into 160 52 4 9.715624809265137 7.692166328430176 4.038274765014648
the 160 53 3 1.8424677848815918 8.641242980957031 0
<unk> 160 54 5 4.801419734954834 11.60663890838623 0
to 160 55 2 5.23064661026001 7.250251770019531 4.356387138366699
<unk> 160 56 5 5.135885238647461 9.678621292114258 0
<unk> 160 57 5 5.410985946655273 8.040820121765137 1.637801170349121
have 160 58 4 10.46122932434082 5.964076995849609 2.0767431259155273
nine 160 59 4 12.64727783203125 9.474225997924805 0
hundred 160 60 7 13.300189018249512 9.77322006225586 0
and 160 61 3 4.421669006347656 7.9544196128845215 1.818800449371338
eleven 160 62 6 13.601415634155273 11.08603286743164 0
members 160 63 7 11.548879623413086 10.163203239440918 0.9228296279907227
in 160 64 2 4.199918746948242 6.51123571395874 3.6519675254821777
our 160 65 3 11.411336898803711 9.106910705566406 0
<unk> 160 66 5 5.241159915924072 10.325591087341309 0
Mama 160 67 4 17.218318939208984 5.143965721130371 5.1816253662109375
<unk> 160 68 5 6.7037577629089355 5.205497741699219 0
<unk> 160 69 5 6.188988208770752 5.710825443267822 0
three 160 70 5 14.063202857971191 5.705987930297852 0.004837512969970703
hundred 160 71 7 13.253576278686523 9.410768508911133 0
and 160 72 3 4.496678352355957 7.2311530113220215 2.1796154975891113
eighty 160 73 6 17.653575897216797 10.949007034301758 0
<unk> 160 74 5 5.634585380554199 9.6954927444458 1.253514289855957
<unk> 160 75 5 6.263333797454834 5.843659400939941 3.8518333435058594
When 160 76 4 16.663169860839844 6.1020708084106445 0
Papa 160 77 4 18.91606903076172 9.34791088104248 0
went 160 78 4 11.779651641845703 9.330362319946289 0.017548561096191406
out 160 79 3 8.54820728302002 8.30334758758545 1.0270147323608398
to 160 80 2 4.47015905380249 6.4215874671936035 1.8817601203918457
do 160 81 2 7.9625959396362305 9.681037902832031 0
<unk> 160 82 5 5.6219587326049805 9.8346529006958 0
<unk> 160 83 5 7.895980358123779 4.979456901550293 4.855195999145508
Stevie 160 84 6 21.276968002319336 5.750965118408203 0
often 160 85 5 12.956696510314941 6.055022716522217 0
accompanied 160 86 11 14.825155258178711 9.586955070495605 0
him 160 87 3 9.189430236816406 8.90197467803955 0.6849803924560547
in 160 88 2 3.628430128097534 6.6879682540893555 2.2140064239501953
the 160 89 3 1.943658471107483 8.89829158782959 0
<unk> 160 90 5 4.797652721405029 11.68712329864502 0
which 160 91 5 10.032370567321777 6.7548112869262695 4.93231201171875
was 160 92 3 4.761534214019775 9.89626407623291 0
drawn 160 93 5 10.965755462646484 10.034369468688965 0
by 160 94 2 5.175938606262207 6.343813896179199 3.6905555725097656
<unk> 160 95 5 5.055747985839844 9.63732624053955 0
the 160 96 3 8.985676765441895 7.190005779266357 2.4473204612731934
new 160 97 3 8.42707633972168 11.795222282409668 0
black 160 98 5 11.936201095581055 11.35422134399414 0.44100093841552734
<unk> 160 99 5 6.58450174331665 8.461044311523438 2.893177032470703
Although 161 0 8 9.929309844970703 11.105680465698242 0
they 161 1 4 7.854831695556641 10.354243278503418 0.7514371871948242
journeyed 161 2 9 17.299131393432617 9.671455383300781 0.6827878952026367
<unk> 161 3 5 6.09394645690918 9.326042175292969 0.3454132080078125
as 161 4 2 6.917301654815674 8.872170448303223 0.4538717269897461
far 161 5 3 8.657858848571777 8.498558044433594 0.3736124038696289
as 161 6 2 6.0614914894104 9.201974868774414 0
<unk> 161 7 5 5.045928955078125 8.111150741577148 1.0908241271972656
beyond 161 8 6 14.037861824035645 7.36606502532959 0.7450857162475586
the 161 9 3 4.588516712188721 9.474332809448242 0
Erie 161 10 4 16.870140075683594 11.718025207519531 0
<unk> 161 11 5 6.256504535675049 8.523256301879883 3.1947689056396484
