,code,mean_rt,word,surprisal
3324,26403,319.86047619047616,feet,10.4699
3329,26408,389.39761904761906,"Reverend!""",8.53094
3330,26409,299.59285714285716,His,11.7698
3331,26410,284.3252380952381,being,6.60574
3332,26411,318.8647619047619,and,16.1719
3333,26412,342.42333333333335,His,8.53592
3335,26414,406.2666666666667,Stevie,10.454
3336,26415,427.89571428571423,could,6.39022
3337,26416,292.04,not,17.563
3338,26417,276.14714285714285,divide,14.962
3339,26418,329.6090476190476,God,8.22854
3340,26419,292.3347619047619,from,6.11532
3343,26422,392.1114285714286,illumined,12.372
3346,26425,330.16285714285715,"face,",14.1723
3347,26426,380.7371428571428,turned,5.95137
3349,26428,285.63190476190476,choir,9.11564
3350,26429,306.45142857142855,into,2.82397
3351,26430,254.86333333333334,a,15.8721
3352,26431,252.85714285714286,band,2.36753
3354,26433,295.707619047619,"angels,",4.34672
3355,26434,302.0304761904762,and,4.90858
3357,26436,320.64666666666665,pulpit,9.16388
3358,26437,294.41238095238094,into,1.74918
3360,26439,310.17761904761903,tollgate,6.2765
3363,26442,334.2333333333333,"""We",8.28852
3364,26443,325.00666666666666,have,14.3443
3365,26444,276.6838095238095,nine,16.3214
3366,26445,324.7657142857143,hundred,4.65028
3368,26447,298.2638095238095,eleven,11.97
3369,26448,321.2252380952381,members,5.99275
3370,26449,291.17761904761903,in,8.52024
3375,26454,370.36333333333334,"""and",16.0913
3376,26455,314.4895238095238,three,16.301
3377,26456,298.8128571428571,hundred,4.65028
3381,26460,565.3765000000001,"scholars.""",7.73621
3383,26462,351.4704761904762,Papa,12.5994
3384,26463,305.1404761904762,went,5.56191
3385,26464,269.0357142857143,out,4.95993
3386,26465,286.07666666666665,to,7.46005
3390,26469,296.8223809523809,Stevie,14.2336
3391,26470,319.0161904761905,often,15.2904
3392,26471,312.8509523809524,accompanied,12.6173
3393,26472,305.0915,him,4.92908
3394,26473,279.1257142857143,in,2.47446
3396,26475,268.0628571428571,"buggy,",15.7868
3397,26476,401.41523809523807,which,8.43196
3398,26477,284.5333333333333,was,13.5722
3399,26478,268.5238095238095,drawn,8.22393
3401,26480,246.46476190476193,"Violet,",4.8352
3402,26481,317.61619047619047,the,8.84903
3403,26482,287.5519047619048,new,13.1194
3405,26484,267.6505,mare.,8.14477
3406,26485,285.95666666666665,Although,7.57251
3409,26488,337.7755,westerly,8.95715
3410,26489,319.4742857142857,as,7.92765
3411,26490,309.13666666666666,far,0.511956
3413,26492,376.1347619047619,"Germantown,",12.8701
3414,26493,412.1819047619048,beyond,1.59482
3415,26494,285.6171428571429,the,18.0579
3417,26496,350.752380952381,roundhouse,5.48786
3418,26497,319.021,and,4.67574
3419,26498,354.0161904761905,the,11.4596
3421,26500,299.1190476190476,"shop,",5.48786
3422,26501,274.07714285714286,and,12.2241
3423,26502,277.76428571428573,along,2.37402
3424,26503,261.1242857142857,the,14.9629
3425,26504,298.8652380952381,Delaware,6.13332
3426,26505,323.3014285714286,and,15.6423
3428,26507,285.25714285714287,"Canal,",5.48786
3430,26509,291.9409523809524,northward,6.02935
3432,26511,307.3652380952381,"Brooklyn,",14.9319
3433,26512,271.63761904761907,below,17.946
3435,26514,292.348,"Peter,",11.7415
3436,26515,293.7052380952381,he,5.83807
3437,26516,275.39714285714285,could,7.1988
3438,26517,258.7657142857143,see,3.74469
3439,26518,270.7404761904762,the,12.5484
3440,26519,264.9352380952381,church,17.4838
3441,26520,256.32190476190476,spire,16.4855
3442,26521,285.82666666666665,wherever,10.4215
3443,26522,314.8933333333333,he,14.7549
3445,26524,271.09714285714284,back.,12.1887
3446,26525,284.40999999999997,Sometimes,6.02683
3447,26526,279.78809523809525,they,10.5352
3448,26527,250.59380952380954,went,16.0803
3449,26528,265.8642857142857,south,6.95143
3450,26529,263.08666666666664,and,15.5186
3451,26530,274.23,rolled,13.5905
3452,26531,265.4595238095238,past,6.25476
3457,26536,345.10238095238094,and,6.81849
3458,26537,325.0680952380952,crossed,16.5189
3459,26538,281.1842857142857,the,2.57989
3460,26539,319.01761904761906,suspension,12.7837
3461,26540,296.23761904761903,bridge,15.1425
3462,26541,267.6328571428571,to,6.97247
3464,26543,398.62619047619046,that,7.26429
3465,26544,284.79,was,6.68969
3467,26546,273.6695238095238,In,4.57937
3468,26547,269.87142857142857,the,2.43209
3469,26548,285.37952380952385,Delaware,15.8467
3471,26550,299.3290476190476,three,15.5201
3472,26551,284.9404761904762,long,13.0098
3473,26552,267.1157142857143,islands,17.4309
3474,26553,298.99857142857144,were,4.54835
3476,26555,278.35380952380956,with,7.5101
3478,26557,305.7580952380952,trees,14.0062
3479,26558,296.34238095238095,and,6.91404
3481,26560,303.64190476190475,South,10.9926
3482,26561,288.8847619047619,of,8.44757
3483,26562,323.1538095238095,Laurel,16.7115
3484,26563,327.15666666666664,Grove,17.5768
3486,26565,316.51142857142855,and,5.48786
3487,26566,287.62380952380954,below,13.931
3488,26567,287.48190476190473,the,2.24839
3490,26569,291.63190476190476,of,3.79466
3491,26570,250.08952380952383,the,2.54924
3493,26572,321.78238095238095,and,4.79597
3494,26573,276.3776190476191,the,3.43507
3496,26575,294.745,was,9.1012
3497,26576,306.0190476190476,the,3.35473
3500,26579,318.83238095238096,from,10.028
3501,26580,312.6890476190476,which,10.5556
3503,26582,335.497619047619,could,10.3059
3504,26583,288.0995,spy,16.1996
3505,26584,301.0,New,11.5411
3506,26585,320.9995,Jersey,3.9763
3507,26586,295.2166666666667,and,5.5395
3509,26588,313.72809523809525,as,8.81677
3510,26589,291.71142857142854,well,6.74469
3511,26590,279.787,as,0.731377
3512,26591,265.6328571428571,New,11.89
3514,26593,295.5,simply,12.2342
3515,26594,306.51809523809527,by,8.73157
3517,26596,301.7442857142857,around,10.3993
3518,26597,298.4057142857143,on,8.32431
3519,26598,304.2166666666667,his,7.06285
3521,26600,337.6147619047619,On,7.6318
3522,26601,334.9766666666667,these,12.6557
3525,26604,302.6909523809524,instructed,16.5586
3526,26605,273.83714285714285,him,4.28532
3527,26606,275.49,on,7.57669
3529,26608,269.582,chief,15.7949
3531,26610,353.63666666666666,which,15.5201
3532,26611,370.7947619047619,was,8.43196
3533,26612,296.1157142857143,his,10.2759
3534,26613,300.62857142857143,duty,14.8707
3535,26614,264.77761904761905,to,6.35571
3536,26615,261.36809523809524,God,14.2291
3537,26616,318.92619047619047,and,6.27849
3538,26617,276.82761904761907,his,7.58896
3539,26618,262.3514285714286,own,5.67829
3542,26621,289.3104761904762,a,7.21373
3544,26623,314.6480952380952,lively,15.6081
3545,26624,288.178,eyes,14.5487
3546,26625,320.2504761904762,might,11.1515
3548,27500,373.8752380952381,They,6.88914
3549,27501,298.302380952381,were,4.75055
3550,27502,267.5295238095238,west,17.7281
3551,27503,278.6090476190476,of,1.84292
3552,27504,254.9790476190476,the,3.44768
3554,27506,445.05047619047616,but,11.0409
3555,27507,342.05333333333334,only,7.83045
3556,27508,316.9485714285714,God,11.5744
3557,27509,363.61238095238093,knew,14.2887
3559,27511,297.46761904761905,For,6.51944
3560,27512,342.77238095238096,three,10.6915
3562,27514,320.3019047619048,their,9.26993
3565,27517,375.3595238095238,had,11.2097
3567,27519,319.9504761904762,up,8.81177
3568,27520,296.8952380952381,a,4.76056
3569,27521,347.0166666666667,blazing,18.4352
3570,27522,315.4214285714286,valley,17.3924
3571,27523,307.12714285714287,as,8.25418
3572,27524,313.2842857142857,flat,14.0093
3573,27525,294.44380952380953,and,6.25796
3575,27527,343.7838095238095,as,8.81677
3576,27528,318.0304761904762,a,2.67587
3577,27529,389.97190476190474,dead,13.5604
3580,27532,361.4628571428571,glare,17.1919
3582,27534,475.59666666666664,their,9.26993
3584,27536,374.92238095238093,an,9.7015
3585,27537,417.9442857142857,angry,13.234
3588,27540,404.3866666666667,air,13.5413
3590,27542,408.85190476190473,their,9.26993
3591,27543,412.58952380952377,strength,10.841
3592,27544,324.27,and,4.88863
3593,27545,368.1223809523809,strained,16.5336
3594,27546,303.99142857142857,their,9.56469
3595,27547,292.419,nerves,16.4767
3596,27548,346.3047619047619,to,6.94757
3598,27550,423.69904761904763,dust,16.9363
3599,27551,408.3690476190476,choked,17.3998
3600,27552,389.8847619047619,their,9.63146
3602,27554,339.3804761904762,and,4.77563
3603,27555,289.7580952380952,lay,13.931
3604,27556,313.7509523809524,like,11.4024
3605,27557,372.98761904761903,acid,17.9152
3606,27558,389.1047619047619,in,6.72671
3607,27559,332.5490476190476,their,6.96286
3609,27561,339.34333333333336,And,6.26392
3610,27562,370.24333333333334,the,3.07663
3611,27563,299.488,valley,16.6161
3612,27564,301.36,stretched,15.3998
3614,27566,329.2004761904762,out,8.32719
3617,27569,371.70190476190476,and,5.00457
3619,27571,296.59666666666664,and,6.39351
3620,27572,346.97238095238095,writhing,17.2663
3621,27573,345.2261904761905,in,2.96339
3622,27574,295.0233333333333,its,6.17362
3624,27576,348.26809523809527,until,13.0358
3625,27577,298.53761904761905,it,4.91492
3626,27578,346.62904761904764,vanished,18.4513
3627,27579,371.01142857142855,into,9.70468
3628,27580,291.7257142857143,the,2.33354
3630,27582,326.4733333333333,wall,14.4709
3631,27583,288.502380952381,of,3.71871
3633,27585,352.73809523809524,orange,17.3968
3634,27586,364.29333333333335,brown,17.4378
3636,27588,299.8047619047619,Ben,15.5374
3637,27589,298.565,Prime,14.0433
3638,27590,406.6980952380952,extended,15.7139
3639,27591,408.76095238095235,his,9.892
3642,27594,382.1865,until,13.3655
3643,27595,324.53809523809525,he,5.30095
3644,27596,345.5409523809524,could,6.12838
3645,27597,313.4428571428572,lay,11.8669
3646,27598,288.75,his,10.0649
3648,27600,428.5831578947368,across,11.7395
3649,27601,369.2471428571428,the,0.506734
3650,27602,348.02857142857147,noses,18.8745
3651,27603,328.49285714285713,of,6.88421
3652,27604,344.04571428571427,the,3.44768
3655,27607,462.1904761904762,He,5.6328
3657,27609,315.2157142857143,from,7.98935
3658,27610,321.1304761904762,his,6.8822
3659,27611,285.6404761904762,raw,15.1963
3661,27613,333.1309523809524,and,5.48786
3662,27614,299.89238095238096,felt,13.931
3663,27615,301.1385714285714,the,4.33336
3664,27616,304.65714285714284,pain,13.266
3665,27617,279.60761904761904,of,5.13332
3666,27618,290.2657142857143,movement,14.1026
3667,27619,279.4552380952381,in,4.05941
3668,27620,279.34285714285716,his,6.86613
3670,27622,362.0842857142857,black,13.8126
3671,27623,341.2552380952381,burned,15.7771
3673,27625,290.0938095238095,He,5.6328
3674,27626,315.8452380952381,removed,16.6508
3675,27627,344.8657142857143,his,9.76443
3676,27628,283.93904761904764,hat,16.2134
3677,27629,292.45,to,5.13332
3678,27630,286.8352380952381,let,9.84033
3679,27631,278.5733333333333,the,2.64424
3680,27632,273.3561904761905,trapped,17.3079
3681,27633,327.5885714285714,sweat,15.8982
3682,27634,302.8723809523809,cut,12.302
3684,27636,445.9195238095238,through,9.26993
3685,27637,371.75,the,1.8968
3686,27638,294.39666666666665,dust,14.1749
3687,27639,332.60238095238094,film,13.7583
3688,27640,327.17809523809524,upon,13.8039
3689,27641,310.6019047619048,his,5.38724
3692,27644,276.257619047619,He,5.6328
3694,27646,274.85333333333335,The,2.68215
3697,27649,337.74142857142857,came,13.2563
3698,27650,300.56142857142856,from,2.76289
3699,27651,277.52857142857147,his,5.99144
3700,27652,294.275,mouth,16.8823
3701,27653,307.8947619047619,like,11.0155
3704,27656,274.4171428571429,He,5.6328
3705,27657,331.05380952380955,moved,11.4407
3706,27658,368.8180952380952,back,8.23018
3707,27659,328.93809523809523,to,2.73256
3708,27660,315.27,the,2.17293
3709,27661,290.3252380952381,wheel,15.1365
3710,27662,307.07428571428574,and,6.4404
3711,27663,286.8338095238095,stood,13.8131
3712,27664,270.812380952381,there,11.7915
3715,27667,361.17571428571426,the,6.46964
3716,27668,298.5466666666666,top,9.90672
3717,27669,318.82095238095235,of,2.84992
3718,27670,266.5747619047619,a,4.97331
3719,27671,289.63761904761907,spoke,16.0659
3720,27672,353.99571428571426,to,3.30367
3721,27673,298.13952380952384,still,12.0553
3722,27674,313.5952380952381,the,8.20091
3724,27676,325.37,of,3.79466
3725,27677,321.61809523809524,his,5.69305
3728,27680,299.9147619047619,The,2.68215
3729,27681,325.15333333333336,burning,14.4404
3730,27682,381.59000000000003,air,13.3712
3731,27683,372.6609523809524,dried,17.3601
3732,27684,301.28714285714284,his,9.74911
3734,27686,530.0854999999999,clothes,14.727
3735,27687,390.2236842105263,in,7.3694
3738,27690,312.8909523809524,He,5.6328
3739,27691,386.88952380952384,cleared,15.6862
3740,27692,299.73,his,9.78068
3742,27694,322.20142857142855,and,4.34754
3743,27695,293.71,wet,17.1261
3744,27696,304.34333333333336,his,9.71788
3746,27698,292.3561904761905,As,6.95063
3748,27700,313.042380952381,as,7.81476
3750,27702,286.5390476190476,he,11.9795
3753,27705,302.68142857142857,I,13.3111
3754,27706,282.4638095238095,guess,9.51771
3755,27707,268.3657142857143,we,2.42276
3756,27708,303.5395238095238,could,5.32003
3757,27709,308.45428571428573,all,12.2525
3758,27710,284.4104761904762,do,11.2508
3759,27711,276.5166666666667,with,7.03342
3760,27712,275.252380952381,a,3.46305
3761,27713,287.4538095238095,little,8.10558
3763,27715,281.1985714285714,He,5.6328
3765,27717,311.9371428571429,the,2.68828
3767,27719,324.792380952381,and,5.76011
3768,27720,317.4480952380952,drew,14.4088
3769,27721,292.85333333333335,water,13.4407
3770,27722,301.0395238095238,from,5.66357
3771,27723,350.7895238095238,a,4.32716
3773,27725,317.50428571428574,They,6.88914
3774,27726,293.9533333333334,could,7.06371
3775,27727,274.23523809523806,no,9.21696
3776,27728,290.11857142857144,longer,0.981775
3777,27729,282.97809523809525,afford,6.3535
3778,27730,283.88,the,6.28532
3779,27731,328.18,luxury,12.1345
3780,27732,276.7961904761905,of,7.8172
3781,27733,267.1538095238095,the,3.44768
3782,27734,327.1176190476191,canvas,18.2445
3783,27735,373.7652380952381,sweat,15.9298
3784,27736,354.4166666666667,bag,16.2412
3785,27737,339.59333333333336,that,7.73186
3786,27738,340.6333333333333,cooled,16.5864
3787,27739,307.8990476190476,it,9.04618
3788,27740,337.57238095238097,by,9.40638
3790,27742,314.7361904761905,The,2.68215
3791,27743,320.89619047619044,water,14.4404
3792,27744,343.3085714285714,was,8.64984
3793,27745,323.90761904761905,warm,15.7782
3794,27746,315.57761904761907,and,3.09722
3795,27747,298.7666666666667,stale,17.1032
3796,27748,325.6585714285714,and,6.42706
3797,27749,302.3385714285714,had,8.99943
3798,27750,286.68,a,4.16832
3801,27753,324.2057142857143,But,4.58894
3802,27754,327.70142857142855,it,4.47221
3803,27755,295.1152380952381,was,3.33117
3805,27757,324.35714285714283,Thank,19.9502
3806,27758,335.3347619047619,the,7.24868
3808,27760,311.05619047619047,they,15.5721
3809,27761,288.15333333333336,still,8.10125
3810,27762,282.9323809523809,had,6.98892
3812,27764,261.82095238095235,He,5.6328
3814,27766,317.17619047619047,his,9.2285
3815,27767,295.91333333333336,mouth,16.7644
3816,27768,278.11238095238093,with,8.2561
3817,27769,286.49285714285713,a,3.59166
3818,27770,274.5466666666666,small,8.72375
3820,27772,284.1995238095238,He,5.6328
3821,27773,301.7171428571429,took,9.73525
3822,27774,270.697619047619,a,2.90773
3823,27775,283.54285714285714,long,9.41397
3824,27776,284.4252380952381,but,11.0908
3825,27777,337.1147619047619,carefully,14.6814
3826,27778,373.20952380952383,controlled,13.6776
3828,27780,364.3385714285714,He,5.6328
3829,27781,408.652380952381,replenished,18.7171
3830,27782,349.02809523809526,the,7.24079
3832,27784,362.67619047619047,and,5.74661
3833,27785,322.16333333333336,handed,14.9741
3834,27786,348.0361904761905,it,9.82422
3835,27787,300.4771428571429,to,5.42668
3836,27788,264.01428571428573,his,7.97783
3837,27789,289.68619047619046,young,12.606
3838,27790,283.95666666666665,wife,15.0379
3839,27791,350.99809523809523,riding,15.5443
3840,27792,333.9275,the,5.54835
3841,27793,357.62904761904764,hurricane,11.8943
3843,27795,358.1152380952381,She,8.86122
3844,27796,314.8280952380953,took,12.3372
3845,27797,302.5828571428571,it,6.92034
3847,27799,426.88904761904763,her,10.413
3848,27800,343.8695238095238,dark,15.6428
3849,27801,340.2095238095238,eyes,14.5657
3851,27803,383.31476190476195,as,7.81476
3852,27804,325.36809523809524,they,6.74469
3853,27805,338.89285714285717,met,12.3755
3855,27807,304.55619047619047,She,8.86122
3857,27809,338.62333333333333,and,5.48786
3858,27810,357.9590476190476,pushed,13.931
3859,27811,338.91380952380956,back,5.50589
3860,27812,294.5128571428572,her,12.1629
3863,27815,365.514,to,6.03438
3864,27816,401.69,wet,18.6392
3865,27817,342.20428571428573,a,7.54847
3867,27819,413.3071428571429,and,5.98791
3868,27820,388.58857142857147,wipe,17.3864
3869,27821,343.9871428571428,her,11.6407
3871,27823,293.93809523809523,She,8.86122
3872,27824,342.2861904761905,set,12.3246
3873,27825,313.497619047619,the,4.26327
3875,27827,337.1871428571429,on,7.569
3876,27828,360.4747619047619,the,2.43164
3877,27829,325.17047619047617,edge,15.5042
3878,27830,292.20142857142855,of,1.42276
3879,27831,317.20190476190476,the,3.44768
3881,27833,333.312380952381,leaving,14.2767
3882,27834,344.4080952380952,it,7.28532
3883,27835,328.6933333333333,for,7.3617
3884,27836,307.39619047619044,him,9.3014
3885,27837,294.28809523809525,to,1.64424
3886,27838,290.9485714285714,stretch,14.32
3887,27839,320.6438095238095,after,11.0465
3888,27840,349.55333333333334,it,5.17051
3889,27841,375.95285714285717,while,12.6937
3890,27842,376.6215,she,10.398
3891,27843,394.6114285714286,looked,14.6063
3892,27844,360.65714285714284,on,6.91759
3895,27847,364.0009523809524,happens,15.1366
3896,27848,378.84190476190474,when,6.28532
3898,27850,316.6980952380952,no,13.8147
3899,27851,298.7419047619048,more,5.03656
3901,27853,349.37714285714287,She,8.86122
3902,27854,336.19,asked,12.8876
3904,27856,298.3090476190476,She,8.86122
3905,27857,332.0342857142857,was,4.26692
3906,27858,344.2995238095238,like,9.5304
3908,27860,400.93380952380954,he,11.9418
3909,27861,376.12142857142857,thought --,8.45041
3913,27865,313.5728571428571,Her,10.7236
3914,27866,386.5805,thick,15.9858
3915,27867,326.72285714285715,hair,15.1036
3916,27868,315.4833333333333,was,8.38355
3917,27869,323.292380952381,the,4.87762
3918,27870,316.1066666666667,color,13.6356
3919,27871,290.9042857142857,and,4.99826
3921,27873,304.9580952380952,of,5.3739
3923,27875,290.65238095238095,Her,10.7236
3925,27877,303.67952380952386,sparked,14.8492
3926,27878,356.60809523809525,like,11.3362
3928,27880,334.00714285714287,when,9.80102
3929,27881,338.6276190476191,it,4.67069
3930,27882,329.38904761904763,first,11.417
3931,27883,318.2690476190476,lights,16.1241
3933,27885,324.05333333333334,And,6.26392
3934,27886,326.9233333333333,all,11.1718
3935,27887,333.17238095238093,the,3.09318
3937,27889,316.4142857142857,she,13.1861
3938,27890,283.3504761904762,had,4.95369
3939,27891,279.5238095238095,the,6.13296
3940,27892,310.38142857142856,heat,12.2099
3941,27893,297.2557142857143,of,7.38971
3943,27895,373.3652380952381,in,6.16281
3945,27897,309.562,like,11.0312
3947,27899,331.4480952380952,that,7.7013
3948,27900,287.78190476190474,is,5.58597
3949,27901,338.3090476190476,burning,17.4324
3950,27902,321.7109523809524,on,7.7821
3951,27903,308.7895238095238,its,5.65794
3952,27904,291.2266666666667,under,11.0177
3954,27906,334.13904761904763,but,11.0869
3955,27907,278.17238095238093,not,6.39483
3957,27909,332.81142857142856,A,5.74117
3958,27910,367.5338095238095,ripple,17.5419
3959,27911,355.46476190476193,ran,13.8974
3960,27912,326.3904761904762,through,10.8633
3961,27913,302.697619047619,the,2.25816
3962,27914,293.38619047619045,muscles,17.8915
3963,27915,291.71761904761905,of,6.89436
3964,27916,297.6585714285714,his,6.87526
3966,27918,333.83000000000004,but,10.85
3967,27919,318.502380952381,he,8.31275
3968,27920,318.84333333333336,kept,10.6137
3969,27921,336.5447619047619,control,12.2814
3970,27922,328.8414285714286,upon,14.5963
3971,27923,308.0628571428571,his,5.38724
3974,27926,321.02714285714285,must,13.3611
3975,27927,320.59333333333336,be,0.981775
3976,27928,306.68285714285713,some,9.05119
3977,27929,309.6804761904762,water,13.6072
3978,27930,306.3438095238095,under,10.5782
3980,27932,288.3419047619048,He,5.6328
3981,27933,352.32095238095235,tilted,18.8028
3982,27934,348.78476190476187,his,9.73662
3984,27936,378.54714285714283,face,15.5181
3985,27937,375.8695238095238,toward,12.8209
3986,27938,323.7638095238095,the,2.33772
3987,27939,297.5442857142857,dry,16.2483
3988,27940,280.9785,bed,16.0163
3989,27941,347.29,of,6.7941
3990,27942,291.3004761904762,the,3.44768
3993,27945,332.4452380952381,can,11.0538
3994,27946,302.24857142857144,get,5.66238
3995,27947,284.92619047619047,it,6.5661
3996,27948,285.30285714285714,if,10.7575
3997,27949,315.1333333333333,we,5.61838
3999,27951,325.34238095238095,he,11.7415
4000,27952,315.1114285714286,said,7.01479
4003,27955,365.6909523809524,add,14.0531
4004,27956,410.21761904761905,fever,16.6123
4005,27957,348.39428571428573,to,6.89346
4006,27958,310.95,our,10.4452
4008,27960,427.5052380952381,She,8.86122
4011,27963,341.32047619047614,do,12.1491
4012,27964,293.48333333333335,you,8.4791
4013,27965,299.8047619047619,want,5.39622
4014,27966,280.71476190476193,to,1.91144
4015,27967,271.6928571428572,see,4.60822
4016,27968,268.6709523809524,if,3.68936
4017,27969,273.49619047619046,I,6.06519
4018,27970,282.00619047619045,can,5.96552
4019,27971,303.4533333333334,stand,14.2903
4023,27975,317.6909523809524,can,11.0538
4026,27978,315.96,he,12.0991
4028,27980,302.3842857142857,Her,10.7236
4032,27984,313.4766666666667,lost,15.9277
4033,27985,333.2242857142857,and,9.24879
4034,27986,302.54285714285714,burning,15.5186
4035,27987,332.34714285714284,up,9.78825
4037,27989,347.47523809523807,she,12.9543
4038,27990,332.89714285714285,bit,16.7597
4039,27991,325.8342857142857,out,9.94678
4042,27994,334.06190476190477,tires,15.9277
4043,27995,336.2704761904762,are,5.28532
4045,27997,345.07047619047614,on,6.97735
4046,27998,316.0152380952381,the,1.68939
4047,27999,329.2833333333333,wheels,17.7763
4050,28002,345.88666666666666,roll,12.6314
4051,28003,326.47809523809525,off,11.7268
4052,28004,304.6914285714286,in,5.70696
4053,28005,304.1380952380952,another,10.5552
4055,28007,308.42571428571426,There,7.85717
4056,28008,307.99523809523805,was,3.6777
4057,28009,342.84238095238095,no,2.55555
4058,28010,286.23761904761903,valley,17.9679
4059,28011,292.81714285714287,like,11.0604
4060,28012,292.042380952381,this,5.43677
4061,28013,286.8195238095238,on,9.92285
4062,28014,321.21999999999997,your,12.8977
4064,28016,298.97333333333336,You,9.73964
4066,28018,307.0157142857143,even,12.2238
4067,28019,294.6,know,10.8057
4068,28020,281.33190476190475,where,6.64471
4072,28024,453.1347619047619,he,12.1491
4073,28025,335.0104761904762,said,7.01479
4074,28026,305.66190476190474,as,11.3099
4075,28027,306.63380952380953,gently,17.1406
4076,28028,290.8509523809524,as,8.35478
4077,28029,304.0390476190476,he,6.87049
4080,28032,317.7842857142857,still,15.8777
4081,28033,318.3395238095238,headed,13.8404
4085,28037,317.59000000000003,hit,13.7154
4086,28038,294.03000000000003,a,3.79194
4089,28041,330.65333333333336,She,8.86122
4092,28044,313.9615,in,5.79104
4093,28045,285.8904761904762,time,11.0159
4094,28046,297.29571428571427,to,4.14581
4095,28047,268.7090476190476,make,6.68917
4096,28048,277.1,a,3.15428
4097,28049,272.7938095238095,cross,15.8781
4098,28050,280.6666666666667,and,6.51932
4099,28051,287.1485714285714,dig,17.1032
4100,28052,346.8176190476191,our,11.6262
4102,28054,340.3385714285714,His,8.53094
4103,28055,471.6742857142857,wide,14.3947
4104,28056,323.43285714285713,mouth,16.4092
4106,28058,313.6638095238095,In,4.57937
4107,28059,299.5257142857143,a,3.49655
4109,28061,293.83666666666664,he,11.8295
4111,28063,287.68333333333334,blame,14.5776
4113,28065,298.58142857142855,He,5.6328
4114,28066,284.06333333333333,had,6.39844
4115,28067,248.10666666666665,picked,15.979
4116,28068,308.22190476190474,out,10.6514
4117,28069,282.5247619047619,this,8.99297
4120,28072,358.13904761904763,instead,15.8777
4121,28073,329.1914285714286,of,0.864805
4122,28074,281.37666666666667,the,4.62131
4123,28075,269.3990476190476,common,11.4282
4125,28077,312.55,in,5.9754
4126,28078,297.5133333333333,a,3.9038
4127,28079,287.9604761904762,moment,15.9403
4128,28080,330.7409523809524,of,5.65028
4129,28081,378.7795238095238,romantic,15.7637
4131,28083,349.27095238095234,to,6.14296
4132,28084,294.54809523809524,give,8.68015
4133,28085,281.90190476190475,them,5.87255
4134,28086,290.11333333333334,privacy,17.7033
4135,28087,358.1647619047619,on,7.79347
4136,28088,299.3695238095238,their,6.12802
4138,28090,290.69142857142856,It,5.65274
4139,28091,298.55285714285714,had,8.29647
4140,28092,311.97809523809525,been,3.18334
4141,28093,290.4661904761905,a,5.03196
4143,28095,311.5747619047619,but,10.1676
4144,28096,287.0128571428572,anything,12.978
4145,28097,324.2114285714286,would,9.62362
4146,28098,301.0342857142857,have,3.7024
4147,28099,298.707619047619,been,2.94121
4148,28100,292.07,a,6.15574
4150,28102,294.3247619047619,as,10.1676
4151,28103,279.06095238095236,it,5.71874
4153,28105,288.5909523809524,out.,5.65274
4155,28107,288.6090476190476,wasn't,6.59811
4157,28109,312.9552380952381,roughness,5.76011
4159,28111,358.19714285714286,crudity,6.46461
4161,28113,354.05428571428575,discomfort,7.72282
4162,28114,305.56428571428575,of,2.36694
4163,28115,292.43333333333334,the,13.1166
4164,28116,280.1085714285714,trip,8.06607
4165,28117,301.3066666666667,that,7.59402
4166,28118,262.8,had,17.3969
4168,28120,334.437619047619,her.,8.86122
4169,28121,276.39238095238096,She,18.1023
4170,28122,271.6980952380952,had,7.22657
4171,28123,287.95238095238096,hated,9.66728
4172,28124,295.76349999999996,the,8.28589
4173,28125,321.8204761904762,whole,10.8149
4174,28126,355.12666666666667,idea,5.2717
4177,28129,486.724,started.,5.90879
4180,29002,337.554375,swirling,6.58353
4181,29003,367.111875,"winds,",13.3562
4182,29004,338.803125,the,15.6856
4184,29006,317.28875,green,15.6715
4186,29008,488.600625,struggled,10.3059
4187,29009,372.77875,northward,4.32966
4188,29010,410.73333333333335,between,17.0277
4189,29011,360.515,the,13.2563
4194,29016,377.34000000000003,Wires,9.36142
4195,29017,351.0125,whined,2.67587
4196,29018,332.41133333333335,as,12.3484
4197,29019,291.51625,a,15.0571
4198,29020,306.31875,cold,15.8629
4199,29021,312.444375,November,16.475
4200,29022,293.72125,blast,4.28532
4201,29023,349.85375,rocked,13.9957
4203,29025,318.463125,silver,10.8521
4204,29026,291.4,"wings,",5.9996
4205,29027,307.205,but,12.7905
4206,29028,320.48625,the,17.9592
4207,29029,346.405625,engine,8.36645
4208,29030,334.124375,roar,17.3606
4209,29031,306.373125,was,6.91953
4210,29032,362.145625,reassuring,4.48029
4211,29033,346.68125,to,13.0179
4212,29034,293.0825,the,17.5892
4213,29035,321.716875,pilot,2.96339
4214,29036,436.31375,bundled,2.68569
4215,29037,383.22125,in,9.02198
4217,29039,309.1625,open,5.6328
4219,29041,323.408125,He,14.0422
4220,29042,340.84000000000003,peered,5.91524
4222,29044,368.4,and,8.81677
4223,29045,386.752,grinned,3.61726
4224,29046,346.604375,as,13.2024
4225,29047,323.820625,the,6.05085
4226,29048,419.20533333333333,railroad,11.4003
4227,29049,367.720625,tracks,7.74982
4228,29050,355.743125,came,13.5543
4229,29051,316.95125,into,12.7336
4232,29054,388.25,below.,13.3611
4233,29055,318.896875,"""Good",15.564
4235,29057,273.67133333333334,iron,5.6328
4237,29059,338.536875,He,5.74117
4239,29061,272.328125,A,5.85588
