code,mean_rt,word,n_gram_surprisal,rnn_surprisal
20505,299.28000000000003,his,4.020830671290965,5.2447829246521
20506,238.51214285714286,kind,13.86798820073432,11.530126571655272
20507,268.5342857142857,back,10.765934371538163,11.715652465820312
20508,295.28000000000003,with,4.777442808677507,6.467077255249023
20510,251.4807142857143,Blue,12.851226941780894,15.1788911819458
20513,332.5371428571429,stand,10.41268184640677,15.98729419708252
20514,304.49642857142857,for,4.161443106128423,6.786794662475586
20517,249.1,shoot,10.41268184640677,15.964799880981444
20518,309.59285714285716,up,10.625683696654097,8.768030166625977
20519,294.38,the,2.50942919211302,4.003795146942139
21500,424.4747058823529,She,5.972594619440735,20.61119842529297
21501,360.2605555555555,was,1.9111710936576043,4.55027961730957
21502,287.2784210526316,just,6.562967177795707,9.898687362670898
21503,288.5578947368421,another,5.221200905680978,11.06358242034912
21504,303.35263157894735,freighter,11.679955703195224,16.90448760986328
21505,390.5294736842105,from,10.448105722036868,6.232446193695068
21506,302.12842105263155,the,1.1546306840536642,2.018333673477173
21508,327.92526315789473,and,10.41268184640677,4.812418460845947
21509,286.50105263157894,she,6.354934080664037,9.17824935913086
21510,280.4978947368421,seemed,7.82594124347081,10.860108375549316
21511,274.7957894736842,as,6.027419270112195,6.715789318084717
21512,430.9242105263158,commonplace,14.35892669436972,19.03061485290528
21513,381.49263157894734,as,10.427594586608032,6.100922107696533
21514,338.1510526315789,her,6.421194919109611,9.231318473815918
21516,291.52555555555557,She,5.972594619440735,9.741332054138184
21517,305.0578947368421,was,1.9111710936576043,2.8342764377593994
21518,269.98368421052635,the,2.927780116532962,3.9613265991210938
21519,296.8563157894737,John,9.210588663775916,13.339995384216309
21521,341.2957894736842,one,10.41268184640677,11.710967063903809
21522,292.27684210526314,of,1.071030259939442,4.1014604568481445
21523,270.26473684210526,those,6.5801183009605015,9.47035026550293
21524,304.1589473684211,Atlantic,11.606224532935046,13.175101280212402
21526,405.4563157894737,that,10.41268184640677,6.84616756439209
21527,299.6352631578947,had,4.467173354903608,6.752638816833496
21528,298.53421052631575,sailed,6.969274356741502,12.414953231811523
21529,320.30315789473684,to,4.898954862076285,3.678704023361206
21531,319.6284210526316,to,10.41268184640677,4.302814483642578
21532,305.17157894736846,bring,6.368227685724308,9.9462308883667
21535,314.93842105263155,and,10.41268184640677,4.11496639251709
21536,364.9142105263158,bullets,10.339023174023437,16.853439331054688
21537,324.1305263157895,to,10.436436637789742,4.963084220886231
21538,277.5157894736842,the,1.874175499462157,2.690337657928467
21539,287.1221052631579,U.S.,6.357257429367642,9.346357345581056
21541,354.62157894736845,Air,10.41268184640677,13.325478553771973
21543,286.8157894736842,to,10.41268184640677,5.06613302230835
21544,348.75105263157894,Field,15.392358954179343,14.770182609558104
21545,369.60315789473685,Marshal,3.4350182431330287,16.19008445739746
21547,363.0889473684211,Eighth,10.41268184640677,19.87006950378418
21548,339.16736842105263,Army,3.046144815701657,13.350637435913086
21549,320.30263157894734,then,11.305642959587018,12.081661224365234
21550,355.2373684210526,racing,12.144617366313383,15.646635055541992
21551,286.4005263157895,up,10.560463365957895,10.530351638793944
21552,274.2278947368421,the,2.50942919211302,3.939911127090454
21553,287.06894736842105,calf,16.455530210112926,19.179283142089844
21554,306.48315789473685,of,10.421656150557377,2.7765228748321533
21555,285.29842105263157,the,1.200893820446828,1.923226952552796
21556,317.62157894736845,boot,16.455530210112926,16.884815216064453
21557,304.42578947368423,of,10.436436637789742,2.772460460662842
21558,338.2557894736842,Italy,8.956597295313447,12.212242126464844
21559,293.4542105263158,in,4.058741102491042,4.593599796295166
21560,286.7447368421052,that,5.8134188506067845,8.375836372375488
21561,318.64421052631576,early,8.658588350861045,11.717307090759276
21562,381.66,December,5.324069069150486,12.682991027832031
21563,285.2642105263158,of,5.655930772736429,5.137521266937256
21565,314.3616666666667,The,3.120973059329459,5.230093955993652
21566,321.43684210526317,John,9.99282991528678,11.384058952331545
21567,283.9088888888889,Harvey,6.118280125094208,16.271434783935547
21568,332.4347368421053,arrived,10.498994340453384,11.908315658569336
21569,303.5047368421053,in,1.9904168763113508,4.741005897521973
21571,317.4221052631579,a,10.41268184640677,7.617462635040283
21572,369.8073684210526,port,8.847126147190014,12.54883098602295
21573,340.10473684210524,on,4.248655742812082,6.57655143737793
21574,316.05263157894734,the,1.2128069098282697,1.8703017234802248
21576,426.1663157894737,on,10.41268184640677,7.051379203796387
21577,315.4844444444445,November,4.6802491887804765,9.299402236938477
21579,347.6405263157895,making,10.41268184640677,14.22370433807373
21580,325.2778947368421,for,5.682279399094743,6.631279468536377
21581,298.30894736842106,Porto,14.305058815541043,16.050395965576172
21584,294.4421052631579,as,10.41268184640677,7.2504072189331055
21585,291.4994736842105,the,1.9333129786754788,2.662315845489502
21586,257.99368421052634,name,6.340931202486426,8.868852615356445
21588,326.7163157894737,was,10.41268184640677,6.633856773376465
21589,321.0736842105263,the,2.927780116532962,3.960312604904175
21590,316.01105263157893,ancient,8.16123060125569,11.451740264892578
21592,307.8021052631579,new,10.41268184640677,14.164133071899414
21593,287.4615789473684,and,4.88113016844209,5.178579330444336
21594,288.77736842105264,modern,8.551418260002528,11.728816032409668
21597,408.67368421052635,anyone,10.41268184640677,15.68861198425293
21598,351.9742105263158,ashore,10.60606512682516,14.69463348388672
21599,350.23999999999995,marked,10.547418228056287,13.803876876831056
21600,385.1305263157895,her,6.260641046764197,8.800018310546875
21601,292.89944444444444,as,4.501672785103606,7.381365299224853
21602,281.3415789473684,she,5.505118419392522,8.36425495147705
21603,398.1563157894737,anchored,12.441061760312069,16.912578582763672
21605,449.23368421052635,off,10.41268184640677,10.788301467895508
21607,438.7805263157895,29,10.41268184640677,14.73717975616455
21608,347.18888888888887,on,5.52051695087088,6.738761901855469
21609,366.8405263157894,the,1.2128069098282697,2.351799726486206
21611,317.12888888888887,If,7.817687641666859,11.31213665008545
21612,321.9157894736842,anyone,10.914706573121668,13.424276351928713
21613,308.43315789473684,thought,5.9909446099839005,12.024229049682615
21614,294.40736842105264,of,3.4237596379908384,4.9193620681762695
21615,280.6784210526316,the,1.200893820446828,2.040988206863404
21616,275.67157894736846,John,9.210588663775916,12.998988151550291
21618,294.3926315789474,it,10.41268184640677,10.189072608947754
21619,277.9944444444444,was,1.6826475668674847,3.214735269546509
21620,262.49315789473684,to,4.372006737792703,5.812456607818604
21621,311.12947368421055,observe,7.842223611690914,11.577008247375488
21622,295.69052631578944,that,5.1956894323943095,6.292004108428955
21623,286.84333333333336,she,4.219225669546043,7.066408157348633
21624,298.01473684210526,was,1.8595152846374687,1.9695937633514404
21626,353.0233333333333,by,10.41268184640677,5.597728252410889
21627,268.51736842105265,a,2.890016486144145,4.180467128753662
21628,281.66555555555556,pair,6.497257451783166,9.797720909118652
21629,278.7484210526316,of,1.620414845111617,3.1038591861724854
21630,288.35105263157897,ships,8.956597295313447,13.28077507019043
21631,326.71263157894737,heavily,11.45401375029038,14.646942138671877
21632,334.6842105263158,laden,10.87007207946475,18.154088973999023
21633,339.4888888888889,with,4.73225643461735,6.501263618469238
21634,317.788947368421,high,6.944242669480802,10.509444236755373
21635,327.8884210526316,explosive,5.535958118208766,16.564680099487305
21636,297.8516666666667,and,5.921737672218735,4.0859551429748535
21637,289.6015789473684,if,7.571109542112649,11.303998947143556
21638,351.8836842105263,they,2.5734532292652776,7.621951103210449
21639,284.4536842105263,were,1.9611290679854063,5.6134538650512695
21640,321.12947368421055,hit,7.225694288106632,11.055477142333984
21641,269.20166666666665,the,2.6149385735132724,4.890466213226318
21642,282.42263157894735,John,9.210588663775916,13.226099014282228
21643,306.54842105263157,Harvey,6.118280125094208,16.59290885925293
21644,278.64736842105265,would,10.498994340453384,9.321473121643066
21645,266.4947368421052,likely,5.864976627653896,11.377241134643556
21646,276.08736842105264,be,4.169491844008638,9.477472305297852
21647,269.5494736842105,blown,8.004506799351603,13.807513236999512
21648,287.5884210526316,up,4.502272691680859,11.178400039672852
21649,313.9068421052632,with,3.18814070967238,5.655812740325928
21650,298.4584210526316,her,4.369704826255182,7.807481288909912
21651,247.67157894736843,own,3.897569561576257,9.397995948791504
21653,292.0563157894737,and,10.41268184640677,4.120777606964111
21654,305.5647368421052,whatever,10.339023174023437,14.450879096984863
21655,323.76722222222224,else,10.504492031531845,13.42938232421875
21656,275.82,it,5.998346750914864,7.908344268798828
21657,247.67736842105262,was,1.6826475668674847,5.747433662414551
21658,262.3594736842105,that,5.954500571006224,7.834653377532959
21659,320.07666666666665,she,4.219225669546043,6.855491161346436
21661,308.72736842105263,Which,17.466347458622153,17.055034637451172
21662,278.14,was,5.124289678548958,5.804869174957275
21663,329.5621052631579,poison,14.779325510181865,17.78236961364746
21665,335.9010526315789,It,4.928811528925304,7.874597549438477
21666,298.531052631579,had,4.417653004586884,4.187666416168213
21667,331.82526315789477,required,8.218477335717015,9.405545234680176
21668,264.8415789473684,the,3.7944380229630736,3.368349075317383
21669,344.63105263157894,approval,9.546775430797704,13.72279167175293
21670,278.4921052631579,of,3.2594536856595293,3.3634512424468994
21671,294.1221052631579,President,8.446215721288324,12.05844020843506
21672,326.4268421052631,Franklin,5.314449007611581,15.664685249328612
21673,378.478947368421,Delano,10.52080605059984,17.88477325439453
21674,413.32789473684215,Roosevelt,10.49069071389983,15.900419235229492
21675,364.89684210526315,before,10.482317559395357,9.303171157836914
21676,347.2763157894737,the,1.692632773518615,2.6838314533233643
21677,295.288947368421,John,9.210588663775916,12.90388298034668
21678,296.0136842105263,Harvey,6.118280125094208,16.651029586791992
21679,311.76157894736843,could,10.498994340453384,10.459356307983398
21680,280.05,be,1.766430161984302,2.3233423233032227
21681,260.3047368421053,loaded,7.313850280104108,13.822487831115724
21682,326.0694736842105,with,3.8376384176646248,5.42188835144043
21683,294.90473684210525,100,8.55101923636539,11.513002395629885
21684,355.7063157894737,tons,11.511714732329173,13.090445518493652
21685,265.1136842105263,of,2.9611353095598782,4.019920825958252
21687,344.0726315789474,gas,10.41268184640677,15.314153671264648
21688,333.9094736842105,and,4.702043414735047,3.8623650074005127
21689,329.53315789473686,dispatched,9.935217817333635,16.369165420532227
21690,307.8894736842105,to,3.4379545062977788,5.026392459869385
21691,291.62368421052633,the,1.874175499462157,2.8163890838623047
21692,307.6663157894737,Italian,7.660553778424154,11.472005844116213
21694,332.26210526315793,For,6.67084137518759,10.186286926269531
21695,309.60368421052635,in,11.413977677084592,5.189284324645996
21696,283.6378947368421,a,3.0383119238710807,4.206219673156738
21697,277.14631578947365,world,7.143740349872028,9.591059684753418
21698,255.14842105263156,as,4.106217750661056,7.244624614715576
21699,297.5957894736842,yet,8.142320593284856,11.881951332092283
21701,358.95684210526315,with,10.41268184640677,6.693423748016357
21702,275.1073684210526,the,1.581113043448832,2.19462513923645
21704,331.2021052631579,of,10.41268184640677,3.02716064453125
21705,260.71789473684214,the,1.200893820446828,1.915184736251831
21706,311.4615789473684,mushroom,8.294726289158259,11.646852493286133
21708,359.09526315789475,poison,10.41268184640677,19.338830947875977
21709,347.10526315789474,gas,5.847382643558259,15.091926574707031
21710,283.6115789473684,was,6.080884325200357,6.863402366638184
21711,352.1563157894737,still,5.437869160348143,8.905445098876953
21712,248.5157894736842,regarded,6.948298422745945,10.445265769958496
21713,278.78526315789475,as,1.9787387331698207,3.3127787113189697
21714,294.8357894736842,the,1.9333129786754788,2.6525399684906006
21715,285.07,ultimate,9.451556073390243,13.48570442199707
21716,247.35473684210524,in,10.507229584228376,5.224194049835205
21717,296.288947368421,hideous,15.39539174215468,19.81841087341309
21719,325.5433333333333,Throughout,8.22635120173846,12.625304222106934
21720,283.6621052631579,the,1.9837059367716352,2.1680684089660645
21721,336.0521052631579,early,5.810081503607052,8.147496223449707
21722,291.37894736842105,years,4.108552662426229,9.813108444213867
21723,261.81105263157895,of,2.604517220219297,3.102264404296875
21724,272.2789473684211,World,7.0438945817699326,10.205845832824709
21725,255.07526315789474,War,1.1414028360462345,10.60916519165039
21727,309.05,reports,10.41268184640677,13.600533485412598
21728,320.01157894736843,persisted,10.807280511580302,15.225537300109863
21729,312.47315789473686,that,10.539508671673955,6.763917446136475
21730,272.76157894736843,the,1.871815155915536,2.803052425384521
21731,300.285,Axis,9.546775430797704,14.308087348937988
21732,280.4421052631579,powers,4.749658770589636,14.16816234588623
21733,276.8421052631579,had,10.666137474577225,7.600462436676025
21734,298.0957894736842,used,6.517808107053412,7.069265842437744
21735,311.59315789473686,gas --,12.277364871474374,15.27216911315918
21736,399.1621052631579,Germany,10.427594586608032,14.436202049255373
21737,308.94,in,3.408649141741452,4.489172458648682
21739,341.9521052631579,Japan,10.41268184640677,15.724579811096191
21740,277.7284210526316,in,4.091600868340153,5.107216835021973
21741,324.5361111111111,China,7.179033409768524,12.0950927734375
21743,331.3331578947368,They,5.86723512314103,9.19726848602295
21744,289.2884210526316,were,2.162916927654735,5.692305564880371
21745,328.8211111111111,always,7.7842407478346525,10.291255950927734
21748,342.15000000000003,people,10.41268184640677,11.743473052978516
21749,260.70052631578943,in,3.104143123615487,4.828664302825928
21750,295.8757894736842,America,7.388690896714312,10.630620956420898
21751,271.6257894736842,were,5.371380082957822,8.185460090637207
21752,292.31894736842105,warning,13.77820217514122,14.789896965026855
21753,272.84473684210525,the,10.593605148535708,4.90913724899292
21755,292.4142105263158,to,10.41268184640677,5.271101951599121
21756,291.88105263157894,be,2.96313875734296,4.622800827026367
21757,319.28789473684213,prepared,6.621950760342319,10.932608604431152
21758,286.0105263157895,against,10.727202363111877,9.411293983459473
21760,412.03473684210525,gas,10.41268184640677,15.028964042663574
21761,406.6794736842105,attacks,10.696004842041615,13.194047927856444
21762,302.67473684210523,by,3.6295063389761233,6.90302324295044
21763,285.3178947368421,the,1.5126676051007568,1.901046633720398
21764,303.73315789473685,Germans,7.824829777903092,11.86721134185791
21765,263.60421052631574,in,5.3248042669967415,5.163064479827881
21766,305.64473684210526,future,9.40143031484811,12.425698280334473
21768,283.95105263157893,Some,6.989031314541301,10.874882698059082
21770,310.5026315789474,went,10.41268184640677,11.70443344116211
21771,276.9594736842105,so,5.618026727034578,11.545608520507812
21772,268.31894736842105,far,3.819865158472124,12.722743034362791
21773,271.89473684210526,as,2.6735921947338364,6.934011936187744
21774,248.65263157894734,to,4.991497107150762,6.045175075531006
21775,247.3436842105263,urge,9.398397526872774,14.409289360046388
21776,251.23631578947368,our,10.42462977670407,13.67590045928955
21777,274.77684210526314,using,10.900048658473551,11.824743270874023
21778,292.0989473684211,it,4.439048370287118,8.939410209655762
21780,265.1436842105263,To,7.164050229644703,10.25385570526123
21781,268.8726315789474,silence,11.199296326763948,16.936691284179688
21783,366.8257894736842,to,10.41268184640677,5.355133533477783
21784,302.7473684210526,warn,8.588853696571006,13.017667770385742
21785,285.9163157894737,the,4.738090927086637,3.4486634731292725
21787,344.80052631578945,President,10.41268184640677,13.277777671813965
21788,320.46578947368425,Roosevelt,5.314449007611581,17.147085189819336
21789,287.6242105263158,issued,10.482317559395357,13.185816764831545
21790,281.48263157894735,this,6.297765523818148,9.13123607635498
21791,310.30157894736845,statement,7.207685129944833,13.439224243164062
21792,263.0036842105263,for,10.654408235508033,6.210592746734619
21793,268.0026315789474,the,1.345918144639204,1.918208360671997
21794,261.8884210526316,Allies,8.671889613891672,13.490203857421877
21795,267.1694736842105,in,5.8838738236121255,5.041046619415283
21798,330.8178947368421,time,10.41268184640677,13.554433822631836
21799,261.3378947368421,to,3.329051550049979,5.365264892578125
21800,271.51105263157893,time,8.588853696571006,12.929896354675291
21801,276.2052631578947,since,4.346826426448683,11.380292892456056
21802,275.5536842105263,the,1.7109930292968762,3.8256444931030273
21803,334.1457894736842,present,7.660553778424154,11.347749710083008
21804,295.5142105263158,war,11.232933745802454,12.419159889221191
21805,323.05444444444447,began,5.281360768660017,10.464261054992676
21806,307.4878947368421,there,7.433005085116603,10.530109405517578
21807,363.0857894736842,have,4.331297638831663,6.983709812164307
21808,262.24368421052634,been,1.3925081133492154,3.176398038864136
21809,287.44052631578944,reports,8.367932516202176,12.712136268615724
21810,271.76105263157893,that,3.368308919184441,6.035762786865234
21811,291.7363157894737,one,5.976111548798829,8.371989250183105
21812,274.64631578947365,or,4.753052529241882,8.354782104492188
21813,305.88166666666666,more,4.044195207054401,8.881840705871582
21814,253.26052631578946,of,4.31049394214138,5.410025596618652
21815,256.09999999999997,the,1.200893820446828,2.120171070098877
21816,282.14947368421053,Axis,9.546775430797704,13.765457153320312
21817,316.17473684210523,powers,4.749658770589636,14.712957382202148
21818,283.44947368421055,were,4.44953137349236,8.206926345825195
21819,271.288947368421,seriously,9.163081658299962,12.631718635559082
21820,359.3478947368421,contemplating,10.539508671673955,18.670555114746094
21821,323.3615789473684,use,10.427594586608032,11.94577980041504
21822,292.1878947368421,of,1.3346771365306809,4.48577880859375
21823,254.2411111111111,poisonous,15.760102552921785,18.28912353515625
21824,294.9736842105263,gas,10.448105722036868,15.507525444030762
21825,267.49894736842106,or,10.696004842041615,7.904806137084961
21827,339.4321052631579,gases,10.41268184640677,17.030656814575195
21828,305.211052631579,or,10.462503160399518,7.881659030914307
21829,311.82,other,4.960298479934663,8.861971855163574
21831,403.0377777777778,devices,10.41268184640677,16.650239944458008
21832,319.3752631578947,of,10.485116408097518,4.149714469909668
21834,280.13157894736844,I,6.920979704470411,7.25770378112793
21835,282.4178947368421,have,3.386209079577837,7.129306793212891
21836,279.09736842105264,been,1.3925081133492154,3.219420909881592
21838,324.7163157894737,to,10.41268184640677,2.4648079872131348
21839,363.8573684210526,believe,7.490981600386728,11.276323318481444
21840,315.9189473684211,that,2.310573099403932,6.006102085113525
21841,249.67210526315793,any,6.669031534083459,9.498692512512209
21843,280.0427777777778,even,10.41268184640677,12.12256908416748
21844,280.46210526315787,our,6.941620856413393,13.524487495422363
21845,320.94388888888886,present,6.284928141632293,13.286897659301758
21847,357.83473684210526,could,10.41268184640677,10.706582069396973
21848,271.84736842105264,or,11.988407808614188,10.341803550720217
21849,248.2947368421053,would,8.416396503063266,10.287495613098145
21850,250.99578947368423,be,1.5008534813863836,2.3177695274353027
21851,280.30611111111114,willing,7.313850280104108,11.62099552154541
21852,265.23894736842107,to,1.965760131020405,1.4353344440460205
21853,247.01105263157896,loose,15.392358954179343,16.054933547973633
21854,330.3468421052632,upon,10.512682309099189,11.794215202331545
21855,382.27722222222224,mankind,11.147339507044254,18.069623947143555
21856,302.52,such,10.44228820075763,9.83646297454834
21857,334.7536842105263,terrible,12.25714116465766,20.944429397583008
21858,309.03473684210525,and,5.198442056004679,4.45715856552124
21862,407.4921052631579,evidence,10.41268184640677,13.517827987670898
21863,288.18684210526317,that,2.4318823985686464,7.380308151245117
21864,285.4242105263158,the,1.871815155915536,2.701338529586792
21865,259.89736842105265,Axis,9.546775430797704,14.21046543121338
21866,285.89,powers,4.749658770589636,14.48511791229248
21867,276.3715789473684,are,4.267542540042017,7.170649528503418
21868,272.4973684210526,making,7.283316338225581,10.883790016174316
21869,334.1955555555556,significant,6.77426914700236,11.24316692352295
21870,355.0563157894737,preparations,11.192430902771898,16.5408992767334
21871,363.56,indicative,10.501746964063756,17.899410247802734
21872,351.83736842105264,of,3.641695934227176,4.752336025238037
21873,304.6178947368421,such,7.129402120711953,10.374112129211426
21874,308.7031578947368,an,4.393489899209007,9.625028610229492
21875,341.1336842105263,intention,8.917203183370841,11.448253631591797
21876,330.5138888888889,is,10.59109441383156,8.964606285095215
21877,280.7284210526316,being,6.024063942907878,8.794229507446289
21878,296.83000000000004,reported,6.530359298478332,9.271939277648926
21879,298.5242105263158,with,11.376865163062764,5.225101947784424
21880,339.3873684210526,increasing,8.0415234000294,12.786394119262695
21881,320.1352631578947,frequency,6.184026396959951,15.18058967590332
21882,321.08894736842103,from,10.528864328377765,6.770732879638672
21883,302.57,a,3.0798647272092485,3.970682144165039
21884,269.46473684210525,variety,5.89553181463264,9.218218803405762
21885,282.0236842105263,of,1.1984325184717588,3.091541051864624
21888,336.0142105263158,of,10.41268184640677,5.091120719909668
21889,261.41315789473686,such,7.129402120711953,10.45698356628418
21890,268.38105263157894,weapons,12.25714116465766,13.28076171875
21891,289.2515789473684,has,10.786821114252175,11.396889686584473
21892,275.2521052631579,been,1.4880843191716768,3.639848470687866
21893,306.19052631578944,outlawed,12.983053033043436,17.929216384887695
21894,270.2778947368421,by,10.427594586608032,4.27775764465332
21895,277.0705263157895,the,1.5126676051007568,2.182745695114136
21896,249.4768421052632,general,7.431398941657889,10.965907096862791
21897,278.2052631578947,opinion,11.147339507044254,14.836458206176758
21898,322.9188888888889,of,3.418861060617111,3.3686842918396
21901,310.0673684210526,This,5.432244139607141,8.413970947265625
21902,312.4305263157895,country,12.253809874605578,11.675493240356444
21903,351.60263157894735,has,6.05622459221477,8.916437149047852
21904,314.07526315789477,not,3.99042957971458,5.348238945007324
21905,300.6136842105263,used,5.765895743065792,7.230209827423096
21907,270.788947368421,and,10.41268184640677,4.435918807983398
21908,245.3173684210526,I,6.154280218801752,9.271028518676758
21909,229.1872222222222,hope,5.353197801307799,14.323785781860352
21910,244.99263157894734,that,3.277207582198097,6.461682796478272
21911,244.5378947368421,we,5.848305444191016,9.0960693359375
21912,265.3066666666666,never,6.727953317617283,10.192584991455078
21913,274.071052631579,will,11.359529500273846,14.066359519958496
21914,251.6794736842105,be,1.835125681834144,6.750174045562744
21915,248.28333333333336,compelled,8.692691190569418,13.955121040344238
21916,274.4715789473684,to,3.291614681887013,2.51540470123291
21917,247.3142105263158,use,5.524446767157135,8.141407012939453
21919,268.2184210526316,I,6.920979704470411,7.25770378112793
21920,281.9078947368421,state,12.524086279820304,12.982151985168455
21922,470.4957894736842,that,10.41268184640677,6.537182807922363
21923,336.3726315789474,we,5.848305444191016,9.149700164794922
21924,294.6421052631579,shall,11.343073834458542,13.785181045532228
21925,262.5284210526316,under,10.498994340453384,10.202120780944824
21926,292.77947368421053,no,7.438261216215994,10.755874633789062
21927,284.2552631578948,circumstances,7.469795283130961,14.250905990600586
21928,307.8894736842105,resort,10.608538600098898,17.055213928222656
21929,303.95,to,4.083722624860148,5.066779136657715
21930,250.49947368421053,the,1.874175499462157,2.5243682861328125
21931,296.21684210526314,use,6.702807409466534,9.553160667419434
21932,236.73,of,1.3346771365306809,2.890136241912842
21933,251.58473684210526,such,7.129402120711953,10.469429969787598
21934,245.36631578947367,weapons,12.25714116465766,13.522308349609377
21935,237.05368421052634,unless,10.786821114252175,15.164310455322266
21936,261.1668421052632,they,4.819075179656546,8.919633865356445
21937,244.11263157894737,are,2.588808103518708,5.181051731109619
21938,273.37157894736845,first,8.66215724869089,8.454924583435059
21939,244.23736842105265,used,6.339991234150616,7.382391929626465
21940,254.2521052631579,by,2.892987162291934,3.2452399730682373
21941,238.77947368421056,our,8.238204065153369,11.366962432861328
21943,264.0957894736842,The,3.120973059329459,12.115748405456545
21944,326.34,following,4.849430849844517,7.236958980560303
21945,278.3321052631579,month,4.030500632977559,7.780344009399414
21946,340.41315789473686,the,3.9939827880643897,7.700267791748047
21947,289.55947368421056,invasion,7.9183383321899985,11.334246635437012
21948,241.17263157894735,of,1.8093456604870863,2.771316766738892
21949,266.98526315789474,Italy,8.956597295313447,12.290939331054688
21950,270.1273684210526,was,10.7446020495594,7.858288288116455
21952,316.9694736842105,and,10.41268184640677,4.176742076873779
21953,324.3594736842105,Roosevelt,15.642328082082512,17.167179107666016
21954,291.641052631579,gave,10.482317559395357,12.166388511657717
21955,348.07631578947365,effect,11.423864716725856,13.707902908325195
21956,310.13684210526316,to,4.917100760506346,4.5970377922058105
21957,268.8726315789474,his,4.570562707225746,5.801373958587647
21958,287.4636842105263,warning,13.86798820073432,14.446636199951172
21959,294.3636842105263,by,10.593605148535708,6.353982448577881
21961,376.71526315789475,to,10.41268184640677,5.197284698486328
21962,273.1831578947369,the,1.874175499462157,2.6628010272979736
21964,337.3073684210526,of,10.41268184640677,2.9364359378814697
21965,297.8389473684211,poison,15.760102552921785,18.465011596679688
21966,263.7484210526316,gas,5.847382643558259,15.20697021484375
21967,283.3278947368421,in,4.702043414735047,4.659277439117432
21968,317.071052631579,southern,6.729606146688616,11.224660873413086
21971,287.39421052631576,was,10.41268184640677,5.715879440307617
21972,270.0257894736842,chosen,6.242133632258936,10.47984218597412
21973,266.44105263157894,as,3.271945441826273,5.948444366455078
21974,254.01473684210524,a,1.723669158911031,2.744450807571411
21976,313.5383333333333,not,10.41268184640677,11.580921173095703
21977,291.0305263157895,only,3.8028231062287854,8.362013816833496
21978,260.46789473684214,for,4.912445409700998,6.387028217315674
21979,246.0926315789474,its,4.288197935837233,7.111233711242676
21982,284.4868421052632,but,10.41268184640677,9.34507179260254
21983,259.02555555555557,because,5.854938286980565,10.440256118774414
21984,245.06000000000003,of,1.5083645862448742,5.645769119262695
21985,290.7678947368421,its,4.908806221794957,6.977027416229248
21986,262.31368421052633,proximity,6.539352982978531,12.82486057281494
21987,259.0136842105263,to,2.9598243206968124,5.183269500732422
21989,248.48789473684212,Any,9.970250113446196,13.993746757507324
21990,345.59722222222223,retaliatory,10.479510855147508,19.2918643951416
21991,382.46263157894737,gas,10.43055063239178,14.921862602233888
21992,302.34526315789475,attack,10.696004842041615,13.76332187652588
21993,268.68,would,5.22995517723422,9.336997985839844
21994,256.5457894736842,be,1.5008534813863836,2.391602039337158
21996,287.32789473684215,It,4.928811528925304,7.874597549438477
21997,288.86888888888893,would,5.422752298345482,6.323634147644043
21998,271.14526315789476,be,1.5008534813863836,2.1421561241149902
21999,264.46210526315787,made,4.624934600353509,7.429342269897461
22000,245.46526315789475,in,3.496706647403015,4.263289451599121
22001,249.48736842105265,three,6.801052341561788,8.516188621520996
22002,324.79894736842107,waves --,12.459857907674344,16.938610076904297
22003,290.96421052631575,the,10.427594586608032,3.6027700901031494
22004,275.27684210526314,first,4.158242120413813,6.092447757720947
22005,296.38894736842104,to,4.049577582800023,7.410839557647705
22006,290.9578947368421,lay,8.07847212254588,12.086231231689451
22007,258.83684210526314,down,5.307701062335971,9.730640411376951
22008,262.28684210526313,a,3.756819900397353,5.717532634735107
22010,390.6278947368421,the,10.41268184640677,8.284655570983887
22011,252.35894736842104,second,5.3151042394284005,8.156393051147461
22012,271.7094736842105,to,5.061651281095118,7.592862606048584
22013,251.42263157894735,drop,7.6087183579580895,10.548239707946776
22014,268.3673684210526,the,4.094796195836072,3.1884026527404785
22015,240.64105263157896,gas,9.451556073390243,12.980196952819824
22017,289.8777777777778,the,10.41268184640677,9.17031192779541
22018,264.99555555555554,third,6.13329942852279,8.916924476623535
22019,249.0273684210526,to,5.069980252145166,5.93306303024292
22020,289.6636842105263,shower,10.777238437338085,17.94501495361328
22022,399.5563157894737,which,10.41268184640677,9.718746185302734
22023,333.321052631579,would,4.384861777858449,7.732390880584717
22024,341.7136842105263,burn,12.668481885262231,15.983794212341309
22025,303.07421052631577,everything,10.57334051729299,14.561933517456056
22027,270.2294736842105,So,9.05429258532922,12.089109420776367
22028,269.18105263157895,the,4.224657386465136,3.9263315200805664
22030,292.64473684210526,cargo,10.41268184640677,16.121532440185547
22031,268.7026315789474,went,10.598607785347689,11.430636405944824
22032,275.81,into,3.108778659397298,8.179749488830566
22033,277.2416666666667,the,1.2132998540490547,1.975308179855347
22034,231.29947368421054,hole,11.840409693271663,16.602144241333008
22035,260.33473684210526,of,10.47387370275808,2.850454807281494
22036,228.9721052631579,the,1.200893820446828,1.9569034576416016
22037,257.18631578947367,John,9.210588663775916,13.137170791625977
22039,288.59315789473686,A,5.443590864231547,7.629254341125488
22040,336.2161111111111,detachment,7.885034922746684,15.804479598999023
22041,285.1247368421053,of,3.793649908079148,3.1068618297576904
22042,256.2526315789474,six,6.824067456355745,10.022729873657228
22043,275.01157894736843,men,5.936659235132598,11.090865135192873
