,word,wlen,surp,mono_gaze_dur,mono_fix_pup_size,l2_gaze_dur,l2_fix_pup_size
2417,as,2,10.275604248046877,230.77777777777777,2005.6666666666667,249.8,2134.2
2418,soon,4,10.974740028381348,215.1818181818182,1936.0,246.25,2254.75
2419,murder,6,13.61976146697998,183.63636363636363,1982.5754545454547,243.66666666666663,2199.9444444444443
2420,you,3,13.252243041992188,178.14285714285714,1863.4757142857145,268.75,2308.75
2421,in,2,4.901327133178711,231.66666666666663,1969.6666666666667,211.28571428571428,2064.3571428571427
2422,your,4,13.470112800598145,221.84615384615384,1962.9615384615383,211.3333333333333,2239.583333333333
2423,bed,3,14.81883716583252,183.57142857142856,1869.5,258.57142857142856,2159.1428571428573
2424,as,2,6.6780290603637695,199.8,1981.4,220.2,2190.3
2425,look,4,16.84381103515625,241.9,1947.85,266.7142857142857,2209.695714285714
2426,at,2,5.718876361846924,227.28571428571428,1892.571428571429,281.25,2559.75
2427,a,1,7.601130485534668,297.8333333333333,1827.3333333333333,283.25,2617.5425
2428,bad,3,12.04663372039795,240.1,2237.45,232.1428571428572,2346.714285714286
2429,You,3,12.02193546295166,195.57142857142856,2169.0,170.42857142857142,2262.5
2430,can,3,10.530620574951172,202.22222222222223,1892.388888888889,347.625,2204.91625
2431,say,3,10.683236122131348,259.55555555555554,1831.7222222222224,213.25,2066.5
2432,what,4,11.166518211364746,200.7,1993.1,254.57142857142856,2173.214285714286
2433,you,3,12.335145950317385,219.0,1823.2222222222224,175.4,1876.8
2434,like,4,10.885164260864258,207.4,2072.4,245.3333333333333,2116.445
2435,to,2,5.821685314178467,206.25,1649.8125,216.3333333333333,2222.5
2436,but,3,9.158897399902344,149.5,1761.1666666666667,287.0,1945.0833333333333
2437,remember,8,17.045455932617188,254.78571428571428,1852.642857142857,258.0,2048.8888888888887
2438,what,4,11.162273406982422,227.3333333333333,1978.0,239.75,2043.75
2439,told,4,12.8488187789917,250.53846153846155,1789.0515384615385,298.375,2044.5
2440,a,1,7.601130485534668,189.3333333333333,1748.3333333333333,191.66666666666663,2465.333333333333
2441,bad,3,12.04663372039795,202.75,1792.375,257.8,2026.334
2442,did,3,11.32801914215088,291.44444444444446,1844.62,230.66666666666663,2314.083333333333
2443,she,3,10.141801834106444,205.5833333333333,1832.1666666666667,220.6,2172.6
2444,Miss,4,15.038424491882324,240.11111111111111,1973.3333333333333,139.33333333333334,1779.3333333333333
2445,Howard,6,14.244392395019531,246.30769230769232,1785.0515384615385,291.5,2134.5625
2446,made,4,10.918112754821776,221.57142857142856,1957.357142857143,286.6666666666667,2133.333333333333
2447,an,2,7.351213455200195,192.3333333333333,1609.6666666666667,152.33333333333334,2035.3333333333333
2448,extremely,9,12.895849227905272,227.78571428571428,1806.7857142857144,224.28571428571428,1970.81
2449,expressive,10,16.93405532836914,247.3571428571429,1767.7621428571426,474.6666666666667,2006.0966666666664
2450,accuse,6,19.380762100219727,269.92857142857144,1760.5121428571426,283.22222222222223,1998.141111111111
2451,her,3,7.390212059020996,199.0,1791.2,232.875,1952.1875
2452,The,3,5.175299644470215,259.375,1580.5,195.5,1789.25
2453,sooner,6,18.30053329467773,516.1538461538462,1670.9676923076925,349.25,1918.83375
2454,I,1,10.5225248336792,166.5,1411.5,121.0,1714.0
2455,left,4,11.91487979888916,257.72727272727275,1743.8181818181818,165.55555555555554,1888.055555555556
2456,her,3,8.537528038024902,138.875,1538.875,156.33333333333334,2019.6666666666667
2457,house,5,10.014369010925291,235.63636363636363,1641.5454545454545,267.55555555555554,1920.111111111111
2458,the,3,8.220084190368652,187.0,1910.5,117.66666666666669,2046.75
2459,So,2,12.80620288848877,217.0,1961.0,195.0,1785.0
2460,not,3,11.809934616088867,225.8333333333333,1833.055833333333,358.25,2052.65
2461,For,3,13.427271842956545,185.0,1803.33,247.0,1733.5
2462,a,1,4.703894138336182,219.0,1622.95,216.5,1953.75
2463,moment,6,12.721793174743652,244.0833333333333,1631.069166666667,208.16666666666663,1841.5833333333333
2464,we,2,13.938153266906738,197.4,1399.4,187.75,1742.25
2465,sat,3,12.262028694152832,211.11111111111111,1623.1666666666667,163.28571428571428,1894.0
2466,and,3,5.478405952453613,228.6,1579.0,405.5,1860.6675
2467,stared,6,21.170991897583008,237.45454545454547,1743.0454545454545,236.3333333333333,1947.3233333333333
2468,at,2,6.69826602935791,196.25,1697.0,183.66666666666663,1891.3333333333333
2469,Finally,7,14.900311470031738,230.7142857142857,1873.4642857142856,301.77777777777777,2239.3700000000003
2470,John,4,10.984023094177246,169.5,1925.8333333333333,252.3333333333333,2253.6666666666665
2471,finding,7,16.031620025634766,255.0,1897.743846153846,216.77777777777777,2375.9444444444443
2472,his,3,7.779129505157471,159.0,2205.25,203.66666666666663,2289.833333333333
2473,persuasions,11,22.91215705871582,312.3076923076923,1894.32,364.3333333333333,2382.647777777778
2474,of,2,5.231451511383057,238.0,2132.75,377.0,2415.0
2475,no,2,10.78756332397461,263.75,1757.25,269.0,2209.75
2476,went,4,11.510483741760254,225.7142857142857,2228.285714285714,242.5,2160.833333333333
2477,off,3,9.333207130432127,291.7,1698.5,264.85714285714283,2421.5714285714284
2478,to,2,5.6429443359375,188.6,1680.9,249.3333333333333,2645.1666666666665
2479,look,4,11.180280685424805,210.375,1692.375,225.0,2321.333333333333
2480,up,2,9.563660621643066,246.0,1872.75,199.0,2817.0
2481,the,3,4.254539489746094,206.75,2273.25,198.2,2662.266
2482,His,3,10.055811882019045,234.22222222222223,2233.055555555556,146.4,2449.5
2483,wife,4,8.409004211425781,294.3,1869.233,262.0,2463.9444444444443
2484,followed,8,12.74993133544922,272.9230769230769,2051.9615384615386,262.1111111111111,2368.8700000000003
2485,something,9,17.165721893310547,282.2307692307692,2011.140769230769,352.77777777777777,2312.0733333333333
2486,about,5,10.310712814331056,186.0,2245.6666666666665,275.1666666666667,2233.25
2487,persuading,10,17.117347717285156,299.35714285714283,1959.5835714285715,553.8888888888889,2292.8155555555554
2488,to,2,5.422307014465332,279.6666666666667,1744.5,151.0,2069.0
2489,think,5,12.050905227661133,203.72727272727272,2000.03,211.125,2220.5625
2490,better,6,13.237210273742676,264.1666666666667,2048.7916666666665,242.0,2100.10375
2491,of,2,5.445230007171631,209.66666666666663,2309.0,264.6666666666667,2268.6666666666665
2492,As,2,9.578880310058594,270.6666666666667,2080.0,221.5,2038.0
2493,she,3,9.065871238708496,261.3636363636364,1940.4545454545453,327.0,2354.434
2494,left,4,8.345219612121582,251.7692307692308,1994.3461538461536,272.8888888888889,2114.4444444444443
2495,the,3,3.5330028533935547,167.0,1673.5357142857142,148.2,2073.6
2496,Miss,4,15.565370559692385,221.8571428571429,2130.714285714286,234.8571428571429,2157.6428571428573
2497,face,4,13.661168098449709,152.9,1821.8,206.375,2187.0625
2498,She,3,9.212735176086426,239.0,2381.0,250.8333333333333,2122.75
2499,towards,7,13.442331314086914,185.69230769230768,1925.423076923077,239.42857142857144,2002.071428571429
2500,me,2,14.18956184387207,147.0,1865.6,178.4,1985.6
2501,I,1,9.403525352478027,181.25,1655.125,119.0,1627.0
2502,can,3,10.582389831542969,238.1,1989.4,240.8571428571429,1985.5
2503,trust,5,15.0203275680542,197.3,1851.7,256.8333333333333,2062.25
2504,I,1,9.921512603759766,235.8333333333333,2247.6666666666665,154.33333333333334,1874.0
2505,was,3,6.165396213531494,200.6,2085.325,229.625,2050.58375
2506,a,1,4.049012184143066,230.625,1692.0,189.16666666666663,2196.833333333333
2507,little,6,10.032489776611328,174.33333333333334,2072.8058333333333,189.0,2036.45875
2508,She,3,9.212735176086426,237.6,2244.2,221.3333333333333,2532.0
2509,laid,4,12.90305995941162,211.4,1859.55,333.125,1907.8125
2510,her,3,8.505932807922363,204.0,2368.875,158.5,2145.875
2511,hand,4,12.178881645202637,178.75,1952.125,274.6666666666667,1898.2777777777776
2512,on,2,6.410523891448975,203.28571428571428,1594.142857142857,157.0,1253.0
2513,my,2,11.994807243347168,219.3333333333333,2345.0,176.4,1765.4
2514,and,3,3.9934334754943848,206.0,2026.0,182.8333333333333,1609.6666666666667
2515,sank,4,14.523399353027344,240.8,1763.65,218.66666666666663,1844.9166666666667
2516,her,3,7.362472534179687,219.7142857142857,1864.7857142857144,292.0,2042.3
2517,voice,5,12.33693027496338,181.3636363636364,1776.3636363636365,228.5,1914.6666666666667
2518,to,2,5.070839405059815,121.83333333333331,1554.8333333333333,143.66666666666666,1976.3333333333333
2519,a,1,4.860203742980957,250.0,2409.0,113.0,1418.0
2520,after,5,8.971380233764648,231.2142857142857,1907.6907142857144,240.42857142857144,1888.7857142857144
2521,poor,4,14.604758262634276,277.1666666666667,1963.7525,355.0,1767.8385714285712
2522,a,1,7.601130485534668,186.8333333333333,1611.6666666666667,218.8571428571429,1858.5
2523,lot,3,10.2018404006958,200.8,1987.8,213.3333333333333,2041.25
2524,of,2,3.2867417335510254,127.88888888888889,1688.0,200.0,1922.695
2525,of,2,4.4133782386779785,248.625,1749.0,258.7142857142857,1899.2857142857144
2526,I,1,9.764932632446287,168.2,1756.4,430.75,1835.25
2527,know,4,15.140917778015137,274.0833333333333,1848.4791666666667,206.66666666666663,1997.388888888889
2528,what,4,10.907695770263672,222.22222222222223,1751.9255555555555,279.6,1897.9
2529,talking,7,17.36710548400879,252.84615384615384,1783.602307692308,344.1111111111111,1918.055555555556
2530,There,5,9.889723777770996,187.66666666666663,1723.0,317.0,1870.9
2531,one,3,11.48575496673584,151.0,1624.3333333333333,248.5,1792.5
2532,of,2,4.402322769165039,188.57142857142856,1350.142857142857,283.1666666666667,1856.5
2533,them,4,9.796899795532228,154.0909090909091,1732.0454545454545,180.5,2050.083333333333
2534,not,3,11.891595840454102,180.0,1619.0,149.2,1990.3
2535,hard,4,14.199332237243652,263.6363636363636,1794.7727272727273,182.8333333333333,2108.7233333333334
2536,up,2,8.222606658935547,254.6,1654.9,243.3333333333333,2294.0
2537,and,3,5.502748012542725,176.0,1405.7,203.4,2129.2
2538,trying,6,13.400774002075195,266.0,1809.1153846153843,291.0,2089.3928571428573
2539,to,2,3.468210458755493,187.5,2333.5,285.3333333333333,2142.0
2540,get,3,8.636007308959961,181.75,1494.125,341.0,1726.0
2541,money,5,12.017363548278809,201.0909090909091,1959.2272727272727,206.5,1936.555
2542,out,3,10.058979034423828,236.6,2090.0,223.2,2148.5
2543,of,2,5.141085624694824,220.3333333333333,1665.0,247.25,1679.25
2544,protected,9,16.383012771606445,303.0,1770.3592307692306,373.25,1939.08375
2545,her,3,8.284794807434082,198.6,1832.9,292.5,1996.25
2546,as,2,7.934908866882324,226.42857142857144,1560.428571428571,182.0,1826.0
2547,much,4,9.352631568908691,162.33333333333334,1690.3333333333333,142.5,2024.5
2548,as,2,7.017615795135498,152.5,1943.5,158.5,2111.5
2549,I,1,9.894947052001951,209.0,1714.0,186.4,1967.6
2550,Now,3,13.16925811767578,203.6,1979.2,258.0,1997.0
2551,out,3,11.320409774780272,249.66666666666663,2034.6666666666667,221.5,2051.5
2552,of,2,5.097894191741943,164.0,1851.428571428572,171.5,2146.5
2553,the,3,1.9392125606536863,173.5,1708.0,211.66666666666663,1885.3333333333333
2554,impose,6,20.012592315673828,249.45454545454547,1984.9545454545453,278.7142857142857,1953.5957142857144
2555,upon,4,13.09840202331543,249.5,1774.167,203.6,2027.434
2556,Miss,4,16.753562927246094,173.85714285714286,1969.0,252.4,2518.4
2557,do,2,12.31139087677002,228.3333333333333,2148.333333333333,181.5,2426.833333333333
2558,everything,10,12.959851264953612,200.0,1847.5384615384608,212.88888888888889,2425.055555555556
2559,I,1,10.117802619934082,162.5,2085.5,209.0,2073.5
2560,but,3,9.025594711303713,182.2,1845.4,210.25,2275.75
2561,sure,4,17.153167724609375,247.625,1746.125,280.5,2342.6666666666665
2562,excited,7,18.204938888549805,264.5,2093.785714285714,250.22222222222223,2424.0922222222225
2563,and,3,5.680531024932861,114.6,2336.1,142.75,2724.0
2564,She,3,17.08205795288086,188.8,2174.6,268.6666666666667,2527.6666666666665
2565,interrupted,11,17.470733642578125,358.53846153846155,2044.0484615384617,490.55555555555554,2341.1388888888887
2566,me,2,11.628046989440918,180.28571428571428,2107.285714285714,201.5,1877.0
2567,by,2,6.842137336730957,203.7142857142857,1903.142857142857,219.75,2124.5
2568,slowly,6,16.25846290588379,200.92857142857144,1991.357142857143,240.75,2161.83375
2569,shaking,7,20.511499404907227,295.1,2138.25,283.1111111111111,2275.1666666666665
2570,her,3,8.605313301086426,175.66666666666666,2058.222222222222,218.4,1790.466
2571,trust,5,16.283876419067383,232.5,2094.5,250.125,2070.70875
2572,lived,5,13.235336303710938,248.30769230769232,2037.256153846154,322.375,2248.5
2573,in,2,4.39146614074707,176.8,2073.0,182.66666666666663,1955.6666666666667
2574,the,3,1.9461842775344849,237.6,1872.7,198.66666666666663,2251.333333333333
2575,world,5,8.932852745056152,180.3636363636364,2210.909090909091,206.42857142857144,2167.0714285714284
2576,rather,6,12.669405937194824,247.54545454545453,1980.0,301.75,2162.77125
2577,longer,6,12.269525527954102,237.6153846153846,1960.256153846154,223.375,2143.58375
2578,than,4,10.017505645751951,242.8,1875.2,265.8333333333333,2215.25
2579,you,3,12.412359237670898,212.11111111111111,1776.4444444444443,200.0,1977.0
2580,All,3,10.013050079345703,197.22222222222223,1873.111111111111,236.0,2025.8333333333333
2581,I,1,10.546091079711914,234.4,1690.4,224.25,2414.0
2582,ask,3,17.62557029724121,219.1428571428572,2203.1428571428573,353.0,2085.0
2583,you,3,13.426531791687012,295.90909090909093,2100.659090909091,286.0,2026.08375
2584,is,2,6.111986637115479,190.16666666666663,1928.6666666666667,226.57142857142856,2186.3571428571427
2585,to,2,8.030211448669434,181.66666666666663,1839.1666666666667,263.8,1990.5
2586,keep,4,9.072723388671877,201.9090909090909,2073.2272727272725,199.4,2271.834
2587,your,4,13.691226959228516,196.0,1852.625,165.2,1936.9
2588,eyes,4,13.197437286376951,228.8571428571429,2129.1428571428573,203.8333333333333,2094.083333333333
2589,see,3,13.56070041656494,280.3333333333333,1893.6666666666667,190.875,2080.125
2590,what,4,11.82619571685791,195.3636363636364,1815.3181818181813,238.5,1964.75
2591,I,1,9.727319717407228,219.25,1992.0,239.0,2052.0
2592,The,3,9.291967391967772,204.8,2026.3,207.0,1796.625
2593,of,2,3.518383502960205,149.7,1830.7,200.57142857142856,2153.1428571428573
2594,the,3,1.9180337190628047,112.42857142857144,1855.571428571429,135.0,2127.8
2595,motor,5,14.448375701904297,265.2142857142857,1946.821428571429,275.75,2059.66625
2596,came,4,11.62438678741455,338.6666666666667,2005.5,232.3333333333333,2113.4166666666665
2597,through,7,8.9410400390625,183.0,1946.878461538461,214.3333333333333,2061.7033333333334
2598,the,3,3.5402255058288574,197.0,1918.3333333333333,141.75,1795.25
2599,open,4,11.981575012207031,194.5,2038.888333333333,267.5,2135.25
2600,and,3,4.367170333862305,219.0,2014.0,206.66666666666663,1715.8333333333333
2601,Miss,4,14.32675838470459,178.75,2048.125,281.6666666666667,2006.3333333333333
2602,Howard,6,13.983598709106444,220.8,2044.842,207.8571428571429,2047.7142857142856
2603,rose,4,15.019826889038086,206.7142857142857,1945.7142857142856,243.75,2195.5
2604,and,3,4.809564113616943,230.5,1752.5,302.0,1704.3
2605,moved,5,10.69701099395752,253.5,1899.05,225.6,1932.1
2606,to,2,3.0840044021606445,312.6666666666667,1736.3333333333333,285.5,2000.6666666666667
2607,the,3,2.2668802738189697,257.8333333333333,1794.9166666666667,313.8333333333333,1943.5
2608,voice,5,15.105951309204102,225.22222222222223,2090.555555555556,202.75,2356.1875
2609,sounded,7,18.676000595092773,233.0,2016.409090909091,261.57142857142856,2544.618571428572
2610,With,4,10.94794750213623,189.28571428571428,2127.428571428572,290.8,2499.0
2611,her,3,9.239703178405762,264.7,2349.2,327.0,2541.4
2612,hand,4,12.182297706604004,213.57142857142856,2275.785714285714,231.0,2633.8
2613,on,2,6.5777363777160645,163.5,1975.75,201.0,2364.875
2614,the,3,1.9339020252227783,247.3333333333333,2355.5,204.2,2341.2
2615,she,3,11.52811050415039,333.25,2528.875,248.6,2345.6
2616,turned,6,10.211174011230469,255.75,2043.5,306.5,2435.89625
2617,her,3,7.091635704040527,160.6,1736.0,170.66666666666666,2198.0
2618,head,4,11.204489707946776,144.0,1700.625,242.3333333333333,2848.556666666667
2619,over,4,9.57935619354248,214.2,2130.85,177.25,2520.8325
2620,her,3,5.938686370849609,219.8571428571429,2085.0,197.28571428571428,2733.1428571428573
2621,and,3,3.792656421661377,138.4,2102.8,194.0,2371.6666666666665
2622,to,2,5.07518482208252,181.5,2157.0,204.5,2486.5
2623,watch,5,17.034305572509766,299.45454545454544,2091.681818181818,264.2857142857143,2389.8571428571427
2624,that,4,6.898862361907959,200.25,2017.125,221.57142857142856,2696.6471428571426
2625,There,5,17.637256622314453,232.125,2046.8125,449.8888888888889,2463.111111111112
2626,was,3,6.507602214813232,227.75,2051.8475,204.0,2518.375
2627,no,2,7.6794891357421875,220.66666666666663,2099.4166666666665,242.5,2511.125
2628,time,4,10.193281173706056,219.22222222222223,2087.055555555556,224.0,2351.125
2629,for,3,6.067732334136963,294.75,1854.75,204.4,2238.666
2630,Miss,4,12.221805572509766,219.0,2036.857142857143,233.0,2085.083333333333
2631,Howard,6,14.124608039855955,219.42857142857144,1969.767857142857,267.875,2115.5625
2632,was,3,6.895398139953613,171.0,2081.5,223.0,2225.583333333333
2633,swallowed,9,19.48353385925293,272.0,1978.2264285714284,307.22222222222223,2206.4444444444443
2634,up,2,7.421937465667725,136.71428571428572,2049.285714285714,190.4,1828.2
2635,in,2,3.736040115356445,153.25,1918.25,198.66666666666663,2471.333333333333
2636,an,2,7.154390335083008,198.0,1757.0,122.0,2524.0
2637,eager,5,19.29025650024414,248.7692307692308,2119.730769230769,261.55555555555554,2261.777777777778
2638,chorus,6,16.24397850036621,165.0,1869.45,256.8888888888889,2165.611111111112
2639,of,2,2.5586605072021484,169.25,1999.0,207.66666666666663,2105.333333333333
2640,protests,8,15.31170654296875,250.66666666666663,1902.930833333333,329.3333333333333,2163.6944444444443
2641,and,3,3.774806022644043,114.33333333333331,1607.0,166.0,1843.25
2642,The,3,5.175299644470215,167.0,1969.6,171.25,2206.625
2643,did,3,11.374083518981934,201.57142857142856,2377.285714285714,152.8,2128.534
2644,not,3,3.8765807151794434,299.1818181818182,1815.2272727272727,228.125,2072.97875
2645,As,2,9.578880310058594,204.0,1868.0625,186.5,1868.5
2646,the,3,3.656782865524292,229.3333333333333,1713.8333333333333,261.42857142857144,2307.404285714286
2647,motor,5,14.4629487991333,262.0,2161.7916666666665,324.75,2227.75
2648,drove,5,16.117067337036133,189.1818181818182,2213.409090909091,220.7142857142857,2000.31
2649,Cavendish,9,18.93785095214844,284.0,1950.4253846153845,413.0,2233.118571428572
2650,suddenly,8,15.75311279296875,288.15384615384613,2047.4615384615383,396.55555555555554,2111.233333333333
2651,detached,8,18.56884765625,306.84615384615387,1967.1153846153843,339.1111111111111,2046.741111111111
2652,herself,7,15.00731086730957,251.3636363636364,1813.9845454545457,219.25,1980.27125
2653,from,4,6.641383171081543,221.57142857142856,2024.857142857143,252.8333333333333,2092.1666666666665
2654,the,3,1.9173104763031008,183.8571428571429,1717.7142857142858,300.3333333333333,2169.0
2655,and,3,5.162290573120117,155.875,1675.0,166.71428571428572,2000.2857142857144
2656,moved,5,10.35280418395996,279.84615384615387,1986.8461538461536,335.625,2155.5
2657,across,6,10.429157257080078,207.1818181818182,2062.4245454545453,190.625,2106.375
2658,the,3,1.85371994972229,208.6,1668.534,235.25,2185.5
2659,drive,5,14.589994430541992,216.78571428571428,2002.892857142857,242.5,2061.0
2660,to,2,4.619361400604248,282.0,2272.3,239.66666666666663,2420.5
2661,the,3,2.2586886882781982,203.66666666666663,2219.125,322.5,2063.4166666666665
2662,lawn,4,19.30498313903809,170.46153846153845,2083.513076923077,194.25,2153.5
2663,to,2,4.707155227661133,229.0,2012.75,262.25,2205.75
2664,meet,4,9.92679214477539,233.0,2044.7083333333333,253.5,2267.6116666666667
2665,a,1,5.306097984313965,167.33333333333334,1809.3333333333333,205.66666666666663,1950.0
2666,tall,4,12.73261833190918,215.875,1768.4375,282.8,1967.8
2667,bearded,7,21.27120018005371,296.9,1892.55,285.625,1993.8125
2668,man,3,13.236113548278809,194.0,1726.0,196.8333333333333,1926.6666666666667
2669,who,3,8.525796890258789,159.14285714285714,1972.7142857142856,216.57142857142856,2156.785714285714
2670,had,3,3.950876235961914,247.44444444444449,1875.888888888889,200.5,1894.0833333333333
2671,been,4,4.857345104217529,147.9,1828.95,171.4,2205.8
2672,evidently,9,17.37379264831543,237.28571428571428,2003.5357142857144,288.77777777777777,2115.633333333333
2673,making,6,12.884438514709473,191.8571428571429,1996.4642857142856,201.25,2034.60375
2674,for,3,5.381387233734131,215.42857142857144,1937.7857142857144,197.16666666666663,2106.583333333333
2675,the,3,1.8644695281982424,193.0,1941.7272727272727,231.66666666666663,2328.9166666666665
2676,The,3,5.175299644470215,182.66666666666663,2169.6666666666665,258.5,2334.0
2677,colour,6,14.144610404968262,245.92857142857144,2000.9164285714287,227.3333333333333,2183.988888888889
2678,rose,4,14.45812702178955,200.4,2113.675,224.66666666666663,2309.1666666666665
2679,in,2,3.332418441772461,220.7142857142857,1563.0,249.66666666666663,2088.278333333333
2680,her,3,7.89435863494873,183.91666666666663,1924.25,209.5,2096.221666666667
2681,cheeks,6,18.778600692749023,201.5,1833.9791666666667,174.14285714285714,1886.142857142857
2682,as,2,6.778533935546875,133.66666666666666,1808.1666666666667,167.0,2028.125
2683,she,3,8.460661888122559,233.0,1547.75,266.75,1951.0
2684,held,4,8.643206596374512,233.1,1711.3169999999998,235.28571428571428,2125.595714285714
2685,out,3,7.591735363006592,279.2857142857143,1645.357142857143,203.8571428571429,2099.3571428571427
2686,her,3,11.64266872406006,150.125,1830.29125,124.4,2075.8
2687,hand,4,12.160928726196287,272.77777777777777,2012.5,305.5,1983.8333333333333
2688,to,2,4.966982364654541,204.5,1902.75,199.0,2166.2
2689,is,2,6.7265801429748535,404.25,2234.75,220.0,2533.1
2690,asked,5,13.338682174682615,197.8,2096.8,278.875,2540.875
2691,for,3,6.137224197387695,153.33333333333334,2437.333333333333,23.0,2535.5
2692,instinctively,13,19.333812713623047,266.2307692307692,2214.449230769231,377.57142857142856,2390.69
2693,distrusted,10,20.815975189208984,299.5,2155.2566666666667,422.2857142857143,2463.7742857142853
2694,the,3,3.7503662109375,204.0,1998.6666666666667,185.2,2595.5
2695,said,4,10.800374031066896,188.66666666666663,2218.833333333333,214.4,2280.6
2696,John,4,13.448918342590332,295.4,2320.075,250.625,2543.27125
2697,who,3,8.988325119018555,238.9,2018.917,152.28571428571428,2675.8571428571427
2698,is,2,4.321103096008301,228.77777777777777,2118.9444444444443,242.42857142857144,2688.428571428572
2699,staying,7,17.999534606933594,309.38461538461536,1942.3076923076924,416.77777777777777,2561.518888888889
2700,in,2,3.747016906738281,101.75,2009.75,170.66666666666666,2656.5
2701,the,3,1.919387698173523,243.66666666666663,1931.6666666666667,236.5,2523.0
2702,village,7,9.629006385803224,220.07692307692307,2245.833076923077,253.77777777777777,2585.786666666667
2703,doing,5,17.973344802856445,211.45454545454547,2085.3636363636365,231.0,2543.833333333333
2704,a,1,5.740069389343262,173.0,2111.1666666666665,214.8333333333333,2421.3883333333333
2705,rest,4,13.684937477111816,215.15384615384616,2018.3076923076924,337.6,2607.834
2706,after,5,9.001898765563965,188.8181818181818,1921.7272727272727,410.1666666666667,2512.0
2707,a,1,5.308844566345215,226.75,2035.6875,217.3333333333333,2188.6666666666665
2708,bad,3,11.840116500854492,228.5,1954.5,235.1428571428572,2410.6428571428573
2709,nervous,7,15.022530555725098,272.1666666666667,2000.2225,310.44444444444446,2314.277777777778
2710,a,1,7.601130485534668,200.875,2175.6875,185.6,2451.4
2711,London,6,11.566886901855469,279.44444444444446,1753.0555555555557,463.5,2610.583333333333
2712,a,1,10.227039337158203,184.0,2227.0,133.0,2237.0
2713,very,4,8.52464485168457,186.27272727272728,2012.5454545454545,248.66666666666663,2306.6666666666665
2714,clever,6,19.01058578491211,219.42857142857144,1933.571428571429,320.75,2255.25
2715,of,2,2.910977602005005,228.2,1952.6,190.0,2066.2925
2716,the,3,1.917251348495484,208.25,1847.875,210.6,2418.6
2717,greatest,8,12.35315227508545,253.16666666666663,1771.0416666666667,251.5555555555556,2063.277777777778
2718,living,6,13.991462707519531,218.22222222222223,1855.9166666666667,280.875,2064.1875
2719,experts,7,17.359561920166016,251.0,1815.0416666666667,351.0,2110.036666666667
2720,on,2,6.289510250091553,162.8,1908.2,177.0,2178.75
2721,I,1,10.277403831481934,134.875,1890.75,136.4,2427.9
2722,a,1,8.40271282196045,199.1428571428572,1724.857142857143,202.16666666666663,2019.1666666666667
2723,great,5,9.17798137664795,177.91666666666666,1895.2641666666664,224.57142857142856,2262.285714285714
2724,friend,6,10.171833038330078,210.27272727272728,1836.590909090909,280.0,2127.833333333333
2725,of,2,4.885085582733154,204.8333333333333,2011.3333333333333,142.0,2143.0
2726,put,3,13.236778259277344,262.5,2033.25,343.25,1930.875
2727,in,2,3.6635782718658447,232.66666666666663,1685.5922222222223,254.25,1999.6875
2728,the,3,6.092354774475098,168.0,1885.0,313.6666666666667,2221.833333333333
2729,John,4,8.565579414367676,289.7142857142857,2088.3571428571427,247.0,1917.5
2730,Cavendish,9,17.092376708984375,212.1428571428572,1935.982857142857,286.0,2064.276666666666
2731,frowned,7,21.407793045043945,191.66666666666663,1799.5416666666667,306.375,1933.77125
2732,and,3,5.803005695343018,190.375,1764.1875,316.25,2006.75
2733,changed,7,12.55972671508789,241.45454545454547,1728.4545454545455,281.6666666666667,2045.241111111111
2734,the,3,3.029458522796631,185.0,2144.25,217.6,2016.2
2735,for,3,6.580660820007324,178.5,2135.15,248.125,2538.0625
2736,a,1,4.325611114501953,199.3333333333333,2373.333333333333,222.5,2061.5
2737,This,4,8.627281188964844,219.0,2063.0,243.5,2880.0
2738,has,3,6.979905605316162,287.0,2364.583333333333,317.25,2493.875
2739,been,4,5.17857027053833,241.75,1907.41625,219.8,2378.8
2740,a,1,3.980419158935547,168.5,3037.0,182.66666666666663,2771.6666666666665
2741,most,4,9.783273696899414,254.8333333333333,2020.25,209.28571428571428,2483.3571428571427
2742,rotten,6,21.45987129211425,220.25,1959.0833333333333,272.125,2411.14625
2743,She,3,9.212735176086426,206.75,1462.75,217.66666666666663,1843.0
2744,always,6,12.951828956604004,214.875,1731.51,411.2857142857143,2680.5242857142853
2745,had,3,9.073785781860352,222.5555555555556,2256.777777777778,217.0,2646.8
2746,a,1,3.9789280891418457,199.5,2203.0,238.2,2919.7200000000003
2747,rough,5,12.862786293029783,187.45454545454547,1959.6972727272723,227.3333333333333,2527.4444444444443
2748,but,3,9.488141059875488,203.28571428571428,2288.5714285714284,275.2,2171.3
2749,there,5,9.960350036621094,188.4,2116.9,250.44444444444449,2454.4444444444443
2750,is,2,3.934001445770264,196.66666666666663,2143.75,161.6,2283.7
2751,no,2,7.16843843460083,260.0,2492.125,226.6,2547.7
2752,friend,6,15.17595386505127,245.78571428571428,2050.5178571428573,277.55555555555554,2439.177777777777
2753,in,2,6.255219459533691,193.66666666666663,1692.0833333333333,330.5,2512.7925
2754,England,7,10.395474433898926,233.30769230769232,2035.884615384616,313.25,2506.635
2755,than,4,9.89865779876709,212.0,2200.095714285714,208.1428571428572,2422.5
2756,Evelyn,6,17.62358856201172,207.0,1955.952142857143,324.375,2570.29125
2757,He,2,17.206499099731445,197.5,2256.583333333333,176.4,2295.7
2758,took,4,7.746428489685059,232.7692307692308,2128.986923076923,407.5,2355.65375
2759,the,3,3.1490187644958496,259.875,1912.475,272.2,2273.6
