,word,wlen,surp,l1_gaze_dur,l1_fix_pup_size
1248,me,2.0,13.134624481201172,181.8333333333333,2124.6666666666665
1249,een,3.0,5.466091156005859,204.8333333333333,1967.1666666666667
1250,kopje,5.0,19.38977813720703,208.4,2345.1
1251,ze,2.0,12.181024551391602,191.4,2096.6
1252,maakte,6.0,15.65384292602539,286.75,2067.77125
1253,een,3.0,8.338606834411621,182.2,1904.2
1254,paar,4.0,8.375094413757324,236.7142857142857,2089.6428571428573
1255,rustige,7.0,18.4348373413086,266.6666666666667,2016.055555555556
1256,die,3.0,7.31052827835083,225.25,2348.75
1257,mijn,4.0,15.011168479919434,209.0,2196.555555555556
1258,eerste,6.0,12.186779022216797,209.875,2123.5
1259,indruk,6.0,16.56246566772461,193.0,2127.6666666666665
1260,van,3.0,4.851877689361572,204.66666666666663,2170.6666666666665
1261,namelijk,8.0,18.902379989624023,215.11111111111111,2185.611111111112
1262,dat,3.0,6.6430253982543945,192.2,1963.0
1263,een,3.0,5.314069271087647,164.2,2235.6
1264,in,2.0,8.388895034790039,184.57142857142856,2113.785714285714
1265,alle,4.0,9.038701057434082,197.75,2373.625
1266,opzichten,9.0,13.489194869995115,213.25,2052.02125
1267,vrouw,5.0,21.31036758422852,175.6,1900.4
1268,moest,5.0,22.2939567565918,187.57142857142856,2159.285714285714
1269,Iemand,6.0,14.93311595916748,202.8,2032.4
1270,die,3.0,8.302264213562012,227.8333333333333,1845.3333333333333
1271,kan,3.0,7.3956122398376465,234.66666666666663,1873.6666666666667
1272,werkt,5.0,20.637414932250977,297.875,1970.75
1273,altijd,6.0,15.563728332519531,213.22222222222223,1930.111111111111
1274,en,2.0,5.511037826538086,212.0,2055.0
1275,ik,2.0,10.509562492370604,286.0,1791.4
1276,beschreef,9.0,17.396404266357422,255.3333333333333,1908.1855555555555
1277,op,2.0,5.8235931396484375,157.5,1835.5
1278,humoristische,13.0,17.608131408691406,358.6,1841.767
1279,wijze,5.0,18.92515182495117,244.625,1863.8125
1280,een,3.0,9.91634464263916,199.8,1952.4
1281,paar,4.0,8.710797309875488,133.33333333333334,1803.0
1282,uit,3.0,12.416748046875,221.5,1839.5
1283,mijn,4.0,15.016621589660645,217.2,1870.0
1284,en,2.0,4.60840368270874,175.5,1882.0
1285,ik,2.0,11.110174179077148,182.0,1905.1
1286,me,2.0,15.13623332977295,179.28571428571428,1883.071428571429
1287,met,3.0,8.3282470703125,203.8333333333333,1750.7216666666666
1288,de,2.0,2.873300075531006,178.0,1714.0
1289,gedachte,8.0,12.48958969116211,251.625,1831.5
1290,dat,3.0,8.141447067260742,235.8333333333333,1861.1666666666667
1291,ik,2.0,10.688867568969728,146.0,1605.6
1292,daardoor,8.0,19.971176147460938,294.0,1788.0
1293,mijn,4.0,22.550275802612305,206.57142857142856,1875.2142857142856
1294,gastvrouw,9.0,19.7561092376709,261.1428571428572,1720.142857142857
1295,heel,4.0,23.57138633728028,213.0,1700.9166666666667
1296,prettig,7.0,19.561824798583984,216.66666666666663,1833.555555555556
1297,Want,4.0,13.60180377960205,229.57142857142856,1862.7142857142856
1298,al,2.0,10.511149406433104,294.3333333333333,1701.0
1299,is,2.0,6.211459159851074,246.2,1888.534
1300,John,4.0,16.129915237426758,159.3,1783.85
1301,een,3.0,8.344781875610352,161.0,1649.6666666666667
1302,je,2.0,19.248937606811523,201.0,1497.0
1303,kunt,4.0,13.247451782226562,160.33333333333334,1897.6666666666667
1304,hem,3.0,16.78928565979004,234.75,1611.125
1305,moeilijk,8.0,20.92750740051269,153.625,1812.25
1306,een,3.0,8.10159683227539,142.0,1784.5
1307,briljant,8.0,19.943754196166992,283.6,1842.667
1308,Op,2.0,8.926324844360352,212.16666666666663,1906.6666666666667
1309,dat,3.0,8.453088760375977,229.75,1963.75
1310,moment,6.0,13.781936645507812,202.25,2116.58375
1311,klonk,5.0,20.08844375610352,204.6,2077.9
1312,er,2.0,15.698083877563477,162.0,2086.2
1313,een,3.0,5.836709976196289,229.75,2044.75
1314,bekende,7.0,11.71706485748291,275.85714285714283,2214.0
1315,stem,4.0,15.661601066589355,225.5,2095.833333333333
1316,door,4.0,14.610284805297852,194.0,1918.134
1317,de,2.0,3.0337347984313965,205.3333333333333,2066.6666666666665
1318,Jij,3.0,20.90203285217285,186.8333333333333,2193.5
1319,schrijft,8.0,22.5277042388916,257.7,2116.433
1320,dus,3.0,16.360671997070312,199.25,2161.72875
1321,na,2.0,13.97008991241455,220.3333333333333,2157.647777777778
1322,de,2.0,2.239267587661743,210.0,2138.5
1323,thee,4.0,16.01462745666504,203.11111111111111,2144.7033333333334
1324,aan,3.0,10.414192199707031,248.0,2113.0114285714285
1325,de,2.0,2.1649386882781982,219.66666666666663,2220.833333333333
1326,Ik,2.0,9.674918174743652,255.0,1845.0
1327,zal,3.0,12.41315460205078,311.1666666666667,2147.083333333333
1328,zelf,4.0,11.747840881347656,254.5555555555556,2054.611111111112
1329,aan,3.0,9.536269187927246,193.16666666666663,2143.1666666666665
1330,Lady,4.0,16.79596519470215,167.5,2093.5
1331,schrijven,9.0,18.460582733154297,251.11111111111111,2053.3888888888887
1332,over,4.0,9.99963665008545,263.75,2011.25
1333,de,2.0,2.0586440563201904,183.8333333333333,2095.25
1334,tweede,6.0,10.064228057861328,263.6666666666667,2026.9444444444443
1335,Of,2.0,13.497486114501951,254.66666666666663,2274.1666666666665
1336,zullen,6.0,17.190536499023438,238.5,2000.617
1337,daarmee,7.0,19.848663330078125,295.22222222222223,1906.733333333333
1338,wachten,7.0,16.2487850189209,249.0,1890.733
1339,tot,3.0,8.565836906433105,145.6,2079.6
1340,we,2.0,16.82093048095703,157.2,1659.6
1341,antwoord,8.0,16.571155548095703,246.3,1902.95
1342,hebben,6.0,9.559365272521973,192.28571428571428,1975.142857142857
1343,van,3.0,5.25388240814209,206.3333333333333,1903.4166666666667
1344,de,2.0,1.983673095703125,241.3333333333333,1684.8333333333333
1345,Voor,4.0,14.647818565368652,204.8,1952.2
1346,het,3.0,9.13577651977539,200.0,1915.0
1347,geval,5.0,14.43703842163086,222.8,1852.0
1348,zij,3.0,15.174193382263184,249.3333333333333,1953.6666666666667
1349,zou,3.0,14.756765365600586,219.8571428571429,1976.428571428572
1350,kan,3.0,9.57339859008789,246.8571428571429,1798.2857142857142
1351,Lady,4.0,17.575071334838867,224.2,1887.2
1352,op,2.0,6.244645118713379,132.0,1647.5
1353,de,2.0,2.553539752960205,205.0,1925.0
1354,eerste,6.0,7.2061638832092285,211.5,1816.4
1355,dag,3.0,8.803698539733887,226.5,1921.25
1356,openen,6.0,19.33996963500977,260.4,1837.125
1357,en,2.0,6.1378583908081055,181.3333333333333,1897.6666666666667
1358,mevrouw,7.0,14.840276718139648,295.7,1783.2
1359,dan,3.0,11.596467971801758,208.16666666666663,1825.3333333333333
1360,de,2.0,4.3120951652526855,323.8,1898.668
1361,Dan,3.0,13.453189849853516,249.16666666666663,1686.75
1362,hebben,6.0,10.394174575805664,252.22222222222223,1799.7777777777778
1363,we,2.0,12.651225090026855,189.66666666666663,1840.6666666666667
1364,nog,3.0,7.699033260345459,215.625,1852.8125
1365,de,2.0,5.040681838989258,207.57142857142856,1595.2142857142858
1366,het,3.0,9.299427032470703,190.0,1629.6
1367,Ik,2.0,9.674918174743652,346.0,1624.5
1368,hoorde,6.0,16.403024673461914,224.75,1828.875
1369,een,3.0,7.859820365905762,216.0,1688.0
1370,wat,3.0,9.20700454711914,194.6,1768.4
1371,toen,4.0,11.817325592041016,228.0,1746.0333333333333
1372,die,3.0,10.536617279052734,253.3333333333333,1713.25
1373,van,3.0,5.782419204711914,203.7142857142857,1821.9757142857145
1374,mevrouw,7.0,18.04752540588379,232.1,1761.825
1375,iets,4.0,15.422182083129885,191.3333333333333,1722.361111111111
1376,Ja,2.0,20.006498336791992,149.0,2052.0
1377,natuurlijk,10.0,19.457612991333008,262.9,1690.5169999999998
1378,kan,3.0,8.75531005859375,215.5,2101.0
1379,het,3.0,9.02492618560791,229.1428571428572,1767.7142857142858
1380,ook,3.0,8.81098461151123,224.25,1690.6875
1381,na,2.0,12.8518648147583,124.25,1763.5
1382,de,2.0,2.5410988330841064,158.0,1490.5
1383,Je,2.0,12.79537868499756,176.66666666666666,1629.5833333333333
1384,bent,4.0,14.606937408447266,163.42857142857142,1850.2857142857144
1385,altijd,6.0,15.136853218078612,201.3333333333333,1776.888888888889
1386,zo,2.0,9.391020774841309,195.0,2098.5
1387,De,2.0,4.718138694763184,204.66666666666663,1867.6666666666667
1388,deuren,6.0,13.788064002990724,196.77777777777777,1990.8333333333333
1389,gingen,6.0,10.794503211975098,175.4,1951.1
1390,iets,4.0,11.844038009643556,176.875,2020.375
1391,verder,6.0,13.28862762451172,220.57142857142856,1869.142857142857
1392,open,4.0,13.910614013671877,209.25,2048.5
1393,en,2.0,6.64235782623291,184.3333333333333,2324.0
1394,er,2.0,12.336204528808594,213.4,2030.4
1395,stapte,6.0,17.759822845458984,222.25,2078.625
1396,een,3.0,6.475022315979004,206.3333333333333,1963.3333333333333
1397,knappe,6.0,19.830463409423828,262.625,2135.70875
1398,oude,4.0,15.379522323608398,193.5,2183.75
1399,dame,4.0,16.904529571533203,266.2857142857143,2080.0714285714284
1400,met,3.0,7.588580131530762,279.2857142857143,2015.142857142857
1401,haar,4.0,13.211470603942873,195.0,2147.777777777778
1402,naar,4.0,14.50193214416504,162.44444444444446,2155.277777777778
1403,buiten,6.0,17.821569442749023,217.25,2086.15625
1404,het,3.0,10.762176513671877,277.25,1771.415
1405,in,2.0,4.526591300964356,142.5,2068.625
1406,haar,4.0,13.935094833374023,196.11111111111111,2108.777777777778
1407,kwam,4.0,12.234763145446776,205.75,2079.89625
1408,haar,4.0,13.203455924987791,289.77777777777777,2062.7966666666666
1409,natuur,6.0,19.64716529846192,176.9,2056.775
1410,tot,3.0,8.88139820098877,182.28571428571428,2030.0
1411,Zij,3.0,16.221288681030273,172.0,1951.6666666666667
1412,werd,4.0,13.951122283935549,239.1428571428572,2168.6428571428573
1413,gevolgd,7.0,19.112260818481445,258.6666666666667,2032.2777777777776
1414,door,4.0,11.35121726989746,208.2,1774.5
1415,een,3.0,5.379817962646484,246.42857142857144,1995.571428571429
1416,die,3.0,6.840123176574707,221.0,1899.7
1417,door,4.0,13.351948738098145,130.5,2013.625
1418,zijn,4.0,12.583612442016602,206.0,2010.5
1419,manier,6.0,16.841020584106445,239.375,2021.6875
1420,van,3.0,4.486771106719971,142.2,2023.5
1421,doen,4.0,14.287559509277344,209.375,1943.97875
1422,de,2.0,6.9920501708984375,164.0,1951.6666666666667
1423,indruk,6.0,15.760004043579102,226.0,1909.888888888889
1424,van,3.0,4.47767448425293,172.5,1771.0
1425,Mevrouw,7.0,17.39253044128418,233.11111111111111,1844.2777777777776
1426,me,2.0,12.41197109222412,205.0,1685.1666666666667
1427,heel,4.0,11.783156394958496,225.8,1925.0
1428,Dat,3.0,10.92124366760254,197.8,1803.666
1429,vind,4.0,16.204647064208984,216.11111111111111,1799.2033333333334
1430,ik,2.0,11.37590789794922,152.66666666666666,1851.0
1431,nu,2.0,11.872867584228516,208.75,1755.5
1432,echt,4.0,11.792424201965332,271.57142857142856,1751.2857142857142
1433,fijn,4.0,18.287925720214844,178.33333333333334,1718.75
1434,om,2.0,9.357295036315918,166.4,1736.8
1435,u,1.0,13.583600997924805,183.3333333333333,1873.6666666666667
1436,na,2.0,15.254969596862791,214.75,1635.1675
1437,al,2.0,10.731230735778809,326.57142857142856,1732.357142857143
1438,die,3.0,9.45802116394043,136.57142857142858,1812.7857142857144
1439,jaren,5.0,18.4544620513916,183.2,1833.4
1440,weer,4.0,10.313597679138184,174.33333333333334,1886.5
1441,te,2.0,5.748610973358154,180.5,1816.5
1442,meneer,6.0,24.617450714111328,174.77777777777777,1766.7777777777778
1443,meneer,6.0,21.40678024291992,311.1,1754.65
1444,Ik,2.0,9.674918174743652,193.0,2177.1428571428573
1445,keek,4.0,15.522333145141602,179.66666666666666,1870.8333333333333
1446,een,3.0,5.430235862731934,184.2,2518.4
1447,beetje,6.0,13.823291778564451,213.16666666666663,2175.5
1448,nieuwsgierig,12.0,20.22888565063477,209.5555555555556,2132.407777777777
1449,naar,4.0,13.320929527282717,354.8333333333333,2249.833333333333
1450,Hij,3.0,13.071492195129396,392.0,1956.35
1451,leek,4.0,16.170963287353516,214.625,2158.34375
1452,mij,3.0,13.289902687072754,215.66666666666663,1852.8333333333333
1453,inderdaad,9.0,18.526302337646484,280.85714285714283,2166.81
1454,een,3.0,5.487850666046143,148.0,1715.0
1455,vreemde,7.0,15.623953819274902,249.0,2110.223
1456,eend,4.0,20.005823135375977,166.625,2072.95875
1457,in,2.0,4.164736747741699,145.5,2121.125
1458,de,2.0,2.163543462753296,216.75,2273.75
1459,Het,3.0,9.01419162750244,243.5,1866.0
1460,me,2.0,13.661473274230955,167.5,2111.75
1461,niets,5.0,17.99128532409668,198.3333333333333,1902.5833333333333
1462,dat,3.0,7.465451717376709,216.5,2352.0
1463,John,4.0,14.204307556152344,207.5,2170.5625
1464,iets,4.0,13.555123329162598,256.1111111111111,1988.388888888889
1465,tegen,5.0,11.249155044555664,234.1428571428572,2195.535714285714
1466,zijn,4.0,13.002378463745115,136.0,2123.1
1467,baard,5.0,19.383752822875977,243.0,2053.333
1468,had,3.0,9.147245407104492,194.66666666666663,1944.0
1469,nog,3.0,10.975446701049805,198.75,2000.375
1470,nooit,5.0,9.058161735534668,300.0,1903.7142857142856
1471,lange,5.0,15.522455215454102,187.25,2137.5
1472,en,2.0,4.994911193847656,216.0,2012.5
1473,zwarte,6.0,17.300716400146484,264.77777777777777,2026.3333333333333
1474,baard,5.0,19.480918884277344,283.5,1904.8333333333333
1475,Hij,3.0,13.071492195129396,263.2,1933.9
1476,droeg,5.0,18.082677841186523,258.625,1984.58375
1477,een,3.0,6.996239185333252,97.5,1806.0
1478,en,2.0,4.660126686096191,195.75,1941.0
1479,had,3.0,10.43926239013672,248.0,1814.3333333333333
1480,een,3.0,6.193005084991455,177.0,1655.4
1481,Het,3.0,9.01419162750244,197.3333333333333,1646.3333333333333
1482,trof,4.0,17.47507095336914,227.22222222222223,1669.3333333333333
1483,me,2.0,13.450761795043944,201.25,1588.25
1484,dat,3.0,7.979696273803711,225.0,1736.8
1485,hij,3.0,9.65228271484375,359.8333333333333,1709.6666666666667
1486,heel,4.0,10.728344917297363,219.44444444444449,1759.8155555555556
1487,natuurlijk,10.0,19.40534210205078,242.0,1785.0555555555557
1488,zou,3.0,13.49636173248291,260.6,1662.4
1489,op,2.0,7.0052924156188965,209.3333333333333,1742.0
1490,het,3.0,8.857624053955078,311.25,1615.0
1491,maar,4.0,13.671539306640623,214.8,1665.8
1492,dat,3.0,6.863434314727783,229.625,1708.9375
1493,hij,3.0,9.63215160369873,365.2,1590.8
1494,op,2.0,5.933711528778076,136.6,1837.0
1495,de,2.0,2.5140645503997803,187.3333333333333,1515.3333333333333
1496,een,3.0,22.553142547607425,221.3333333333333,1737.6666666666667
1497,of,2.0,10.439729690551758,141.2,1745.4
1498,andere,6.0,10.318154335021973,134.8,1699.8
1499,manier,6.0,16.50099754333496,232.125,1727.9375
1500,niet,4.0,9.050406455993652,275.0,1855.9166666666667
1501,op,2.0,5.734570503234863,183.0,1330.0
1502,zijn,4.0,12.664470672607422,203.1428571428572,1746.571428571429
1503,plaats,6.0,14.321592330932615,180.3333333333333,1917.1666666666667
1504,was,3.0,7.343975067138672,175.66666666666666,1673.6666666666667
1505,in,2.0,4.704866886138916,134.0,2538.0
1506,het,3.0,8.239456176757812,212.2,1722.5
1507,Hij,3.0,13.071493148803713,223.4,1620.0
1508,had,3.0,10.196329116821287,207.8,1934.8
1509,een,3.0,5.667471885681152,156.83333333333334,1602.25
1510,Hij,3.0,13.071492195129396,160.28571428571428,1653.571428571429
1511,gaf,3.0,12.767144203186035,255.5,1776.0
1512,mij,3.0,12.869178771972656,195.5,1697.6875
1513,een,3.0,5.677230358123779,156.0,1274.0
1514,hand,4.0,17.11937713623047,235.66666666666663,1669.5
1515,en,2.0,3.526373624801636,208.6,1545.6
1516,meneer,6.0,23.104108810424805,193.1,1632.2
1517,Daarna,6.0,19.288604736328125,250.3333333333333,2063.647777777778
1518,hij,3.0,13.884491920471191,184.16666666666663,2197.1666666666665
1519,zich,4.0,10.848724365234377,205.4,2243.6
1520,tot,3.0,8.092644691467285,214.7142857142857,2318.0714285714284
1521,zijn,4.0,12.978301048278809,151.2,2212.0
1522,ik,2.0,14.36281967163086,243.0,1786.0
1523,geloof,6.0,17.554656982421875,222.375,2194.29125
1524,dat,3.0,9.43605613708496,198.3333333333333,2091.5
1525,dat,3.0,7.4894280433654785,212.0,2117.722222222222
1526,kussen,6.0,17.78734588623047,184.5,2131.0
1527,een,3.0,6.644879817962647,171.33333333333334,1996.6666666666667
1528,beetje,6.0,13.565757751464844,239.66666666666663,2085.93
1529,vochtig,7.0,16.088836669921875,282.375,2121.95
1530,Terwijl,7.0,16.9666690826416,235.875,2156.625
1531,hij,3.0,14.986495018005373,210.375,2081.125
1532,er,2.0,11.404491424560549,251.3333333333333,2253.0
1533,een,3.0,6.601874351501465,198.75,2025.75
1534,ander,5.0,9.525931358337402,208.625,2202.9375
1535,voor,4.0,13.965883255004885,274.75,2102.375
1536,in,2.0,7.0958452224731445,170.2,2045.9
1537,de,2.0,1.6650724411010742,213.5,1965.8325
1538,plaats,6.0,13.370105743408203,216.8333333333333,2012.3333333333333
1539,met,3.0,6.579476356506348,111.14285714285714,2013.428571428572
1540,veel,4.0,13.94100856781006,270.8,2127.966
1541,vertoon,7.0,20.426231384277344,256.0,2016.341111111111
1542,van,3.0,1.468252658843994,226.8333333333333,1967.3333333333333
1543,de,2.0,1.8464365005493164,193.5,2132.0
1544,keek,4.0,17.73907470703125,222.5,1985.875
1545,zij,3.0,15.155369758605955,243.0,2163.8
1546,naar,4.0,13.454364776611328,256.8888888888889,2026.63
1547,hem,3.0,14.439173698425291,216.66666666666663,2179.15
1548,met,3.0,7.927395820617676,176.25,1883.125
1549,een,3.0,5.343982696533203,194.2,2115.8
1550,Wat,3.0,10.72518253326416,230.125,1910.9375
1551,een,3.0,6.818619728088379,208.2,1995.8
1552,vreemde,7.0,15.54212760925293,279.0,1947.5
1553,van,3.0,4.611805438995361,210.1428571428572,2001.571428571429
1554,een,3.0,5.672392845153809,195.8333333333333,1882.4166666666667
1555,overigens,9.0,17.29779815673828,261.22222222222223,1959.6666666666667
1556,zo,2.0,10.475871086120604,150.5,2175.75
1557,verstandige,11.0,21.39770126342773,287.55555555555554,1920.36
1558,De,2.0,4.718138694763184,238.0,1919.8333333333333
1559,van,3.0,3.0609118938446045,162.6,1718.9
1560,scheen,6.0,21.570188522338867,205.9,1873.65
1561,in,2.0,4.18556547164917,188.25,1893.5825
1562,het,3.0,7.554673194885254,166.83333333333334,2000.055
1563,gezelschap,10.0,19.065616607666016,230.77777777777777,1890.425555555556
1564,een,3.0,11.678762435913086,190.3333333333333,1776.0
1565,sfeer,5.0,17.68274688720703,321.7142857142857,1960.428571428572
1566,van,3.0,3.3860533237457275,162.25,1647.4175
1567,en,2.0,2.8732595443725586,173.75,1680.5
1568,nauwelijks,10.0,16.567174911499023,244.5,1736.4830000000002
1569,verborgen,9.0,18.24787330627441,276.1,1785.237
1570,te,2.0,6.687755584716797,193.0,1988.0
1571,Vooral,6.0,18.250577926635746,308.375,1790.8125
1572,juffrouw,8.0,17.696630477905273,220.1,1744.5669999999998
1573,Howard,6.0,16.4381160736084,320.9,1734.6330000000005
1574,deed,4.0,14.351110458374023,237.3333333333333,1820.0833333333333
1575,niet,4.0,8.055800437927246,200.7,1681.05
1576,de,2.0,5.27738094329834,190.75,1485.75
1577,minste,6.0,14.401473999023438,149.375,1679.875
1578,haar,4.0,12.462318420410156,152.5,1880.3333333333333
1579,gevoelens,9.0,21.061975479125977,222.66666666666663,1745.2222222222222
1580,te,2.0,8.730076789855957,174.0,1282.0
1581,Mevrouw,7.0,17.39253044128418,250.77777777777777,2002.7033333333336
1582,scheen,6.0,21.27739143371582,265.5,2071.71875
1583,echter,6.0,17.670114517211914,257.875,2114.3125
1584,niets,5.0,17.734052658081055,197.22222222222223,2124.3888888888887
1585,te,2.0,9.678025245666504,318.0,1939.3333333333333
1586,was,3.0,7.443297863006592,211.25,2339.625
1587,nog,3.0,10.947942733764648,249.875,2092.3125
1588,even,4.0,11.583986282348633,250.28571428571428,2122.5714285714284
1589,rad,3.0,16.06965446472168,111.0,2081.2
1590,van,3.0,4.07551383972168,290.0,1896.5
1591,tong,4.0,21.13033103942871,289.77777777777777,2045.2777777777776
1592,als,3.0,12.3419771194458,165.0,2151.4
1593,ik,2.0,11.70218563079834,178.875,1977.4375
1594,mij,3.0,13.949164390563965,191.66666666666663,2257.583333333333
1595,van,3.0,4.956796646118164,242.4,2028.3
1596,vroeger,7.0,16.330398559570312,206.625,2076.3125
1597,ze,2.0,12.515048027038574,228.0,1750.75
1598,sprak,5.0,17.018022537231445,259.8333333333333,2073.833333333333
1599,aan,3.0,10.221287727355955,247.2,1894.0
1600,een,3.0,5.254298210144043,372.5,2107.875
1601,stuk,4.0,9.75486660003662,280.5,1952.125
1602,voornamelijk,12.0,23.726377487182617,347.7,1970.74
1603,over,4.0,11.470458030700684,192.25,1809.25
1604,de,2.0,2.867945909500122,253.5,2058.5
1605,komende,7.0,20.426145553588867,237.6,1859.017
1606,bazaar,6.0,18.165132522583008,219.5,1865.367
1607,die,3.0,8.512529373168945,186.66666666666663,1853.1666666666667
1608,ze,2.0,8.025796890258789,205.25,1681.25
1609,bezig,5.0,13.112719535827637,261.44444444444446,1867.2222222222224
1610,was,3.0,6.853695869445801,276.0,1796.0
1611,te,2.0,6.724096775054932,185.0,1657.6666666666667
1612,organiseren,11.0,10.195329666137695,286.44444444444446,1831.5277777777776
1613,en,2.0,4.236330986022949,236.5,1818.0
1614,die,3.0,9.22223949432373,244.5,1777.0625
1615,al,2.0,7.676492214202881,217.3333333333333,1450.5
1616,gehouden,8.0,20.934791564941406,290.2857142857143,1836.0
1617,zou,3.0,16.058134078979492,254.16666666666663,1730.0833333333333
1618,Zo,2.0,11.024624824523926,292.3333333333333,1821.6666666666667
1619,nu,2.0,13.86396312713623,284.2,1637.0
1620,en,2.0,6.494685649871826,292.1666666666667,1826.0
1621,dan,3.0,9.34788417816162,186.16666666666663,1770.4166666666667
1622,zij,3.0,19.735015869140625,231.0,1499.25
1623,zich,4.0,11.100372314453123,249.0,1803.77125
1624,tot,3.0,7.450626850128174,206.5,1782.125
1625,haar,4.0,14.40911102294922,276.2,1808.05
1626,man,3.0,12.437906265258787,175.85714285714286,1846.571428571429
1627,met,3.0,8.09903335571289,231.75,1753.25
1628,een,3.0,5.178189277648926,154.75,1721.0
1629,vraag,5.0,17.8781681060791,256.1428571428572,1857.357142857143
1630,over,4.0,9.86976146697998,208.57142857142856,1946.7857142857144
1631,bepaalde,8.0,17.210878372192383,183.8,1811.483
1632,dagen,5.0,10.21694278717041,209.0,1764.0625
1633,of,2.0,6.551469802856445,255.0,1626.5
1634,Er,2.0,13.652132987976074,20.0,1936.5
1635,kwam,4.0,11.729811668395996,358.5,1633.25
1636,geen,4.0,12.948546409606934,227.8571428571429,1765.357142857143
1637,moment,6.0,14.930628776550291,213.5,1702.8125
1638,verandering,11.0,17.764514923095703,294.5,1707.175
1639,in,2.0,4.089466094970703,163.8,1834.4
1640,zijn,4.0,13.068042755126951,212.8571428571429,1581.571428571429
1641,oplettende,10.0,19.32883071899414,338.0,1743.925
1642,en,2.0,2.2995693683624268,108.0,2058.6
1643,voorkomende,11.0,19.86173439025879,409.2,1803.333
1644,Van,3.0,9.225183486938477,221.3333333333333,2010.3333333333333
1645,het,3.0,7.974213600158691,193.0,1762.19
1646,eerste,6.0,7.695335388183594,225.2,1784.875
1647,ogenblik,8.0,15.575621604919434,265.85714285714283,1592.142857142857
1648,af,2.0,12.745931625366213,155.0,1820.3333333333333
1649,had,3.0,9.20936679840088,287.75,1582.625
1650,ik,2.0,12.772308349609377,200.0,1914.888333333333
1651,een,3.0,6.411238193511963,234.16666666666663,1624.75
1652,grote,5.0,7.847842693328857,218.25,1680.5625
1653,en,2.0,7.644735336303711,244.5,1330.0
1654,hekel,5.0,19.820037841796875,277.22222222222223,1712.388888888889
1655,aan,3.0,9.88580322265625,230.75,1798.875
1656,en,2.0,2.8311240673065186,220.0,1706.0
1657,ik,2.0,10.82700538635254,267.75,2001.8325
1658,met,3.0,6.238467693328857,228.42857142857144,1887.2857142857144
1659,de,2.0,2.639388084411621,173.0,1916.5
1660,gedachte,8.0,12.470987319946287,192.8,1818.7
1661,dat,3.0,8.711029052734375,227.66666666666663,1874.6666666666667
1662,mijn,4.0,14.471778869628906,242.88888888888889,1743.2222222222222
1663,eerste,6.0,12.105324745178224,143.66666666666666,1831.6666666666667
1664,indrukken,9.0,19.611297607421875,241.5,1806.0625
1665,meestal,7.0,14.537489891052246,166.42857142857142,1872.642857142857
1666,juist,5.0,21.62690162658692,378.3333333333333,1598.9716666666666
1667,Daarna,6.0,19.288604736328125,257.3,1936.7
1668,mevrouw,7.0,16.989927291870117,223.375,1973.25
1669,zich,4.0,13.695528984069824,219.11111111111111,1853.6666666666667
1670,tot,3.0,8.019309997558594,202.5,2088.04125
1671,Evelyn,6.0,18.321754455566406,242.6,2031.083
1672,Howard,6.0,16.840734481811523,212.0,2038.5
1673,met,3.0,8.75372314453125,207.2,2080.2
1674,enkele,6.0,12.561001777648926,295.6,2104.7
1675,instructies,11.0,19.869903564453125,315.8,2166.575
1676,over,4.0,8.972455024719238,158.0,2040.2
1677,te,2.0,7.323439598083496,242.22222222222223,2125.9255555555555
1678,schrijven,9.0,15.725748062133787,156.0,2187.13
1679,terwijl,7.0,20.551389694213867,282.3333333333333,2189.055555555556
1680,haar,4.0,12.79539680480957,208.8571428571429,1955.9042857142856
1681,man,3.0,10.626460075378418,260.1428571428572,2207.3571428571427
1682,het,3.0,9.068381309509276,247.8,2185.6
1683,woord,5.0,11.570808410644531,281.25,2184.0
1684,tot,3.0,9.731661796569824,219.66666666666663,2040.5
1685,mij,3.0,12.273687362670898,221.8333333333333,1942.8333333333333
1686,richtte,7.0,17.043655395507812,247.5,2078.75
1687,op,2.0,5.630364894866943,217.8333333333333,1987.0833333333333
1688,zijn,4.0,13.381147384643556,214.5,1972.0
1689,precieze,8.0,18.14837074279785,285.5,2010.2
1690,Bent,4.0,24.09581184387207,203.3333333333333,2028.2966666666664
1691,u,1.0,13.167217254638672,217.25,2085.25
1692,militair,8.0,16.724302291870117,342.0,1915.7385714285715
1693,van,3.0,5.434507369995117,297.5,1828.5
1694,meneer,6.0,22.35670661926269,216.875,1995.145
1695,voor,4.0,10.37761116027832,195.9,1912.0
1696,de,2.0,2.808764696121216,269.0,1572.5
1697,oorlog,6.0,9.344610214233398,255.3,1933.9
1698,werkte,6.0,21.34629821777344,127.5,1968.875
1699,ik,2.0,10.609519004821776,269.5,1855.5
1700,bij,3.0,10.432904243469238,245.25,1878.22875
1701,Bent,4.0,19.821664810180664,205.42857142857144,1990.357142857143
1702,u,1.0,12.636433601379396,183.4,1823.2
1703,van,3.0,3.820610046386719,200.0,1918.8333333333333
1704,plan,4.0,15.079766273498535,190.8571428571429,1921.0
1705,daar,4.0,14.343216896057127,185.0,1633.571428571429
1706,na,2.0,13.561553001403809,292.0,1724.0
1707,de,2.0,2.311094045639038,206.7142857142857,1956.857142857143
1708,oorlog,6.0,9.304265975952148,150.33333333333334,1754.3333333333333
1709,weer,4.0,10.800376892089844,192.8571428571429,1775.0
1710,te,2.0,8.349822044372559,181.0,1664.8
