,word,sentid,sentpos,wlen,surp,entropy,entred
28513,Lawrence,1398,14,8,14.604584693908691,9.257877349853516,0.0
28514,is,1398,15,2,6.356232643127441,8.78422737121582,0.4736499786376953
28515,not,1398,16,3,5.576549053192139,8.01423168182373,0.7699956893920898
28516,a,1398,17,1,4.323889255523682,9.811174392700195,0.0
28517,<unk>,1398,18,5,25.716243743896484,12.308724403381348,0.0
28518,You,1399,0,3,12.02193546295166,13.10289478302002,0.0
28519,told,1399,1,4,14.354059219360352,11.22325611114502,1.879638671875
28520,me,1399,2,2,12.327665328979492,9.23641872406006,1.986837387084961
28521,yourself,1399,3,8,18.86167335510254,9.971196174621582,0.0
28522,that,1399,4,4,7.998383522033691,11.817904472351074,0.0
28523,he,1399,5,2,7.130348205566406,11.074569702148438,0.7433347702026367
28524,had,1399,6,3,4.555314540863037,8.125178337097168,2.949391365051269
28525,started,1399,7,7,10.694047927856444,9.88180923461914,0.0
28526,by,1399,8,2,4.284801006317139,7.624016284942627,2.2577929496765137
28527,studying,1399,9,8,14.614055633544922,10.307083129882812,0.0
28528,<unk>,1399,10,5,23.961833953857425,10.792298316955566,0.0
28529,and,1399,11,3,3.948419809341431,8.574767112731934,2.217531204223633
28530,that,1399,12,4,7.904888153076172,12.45742416381836,0.0
28531,he,1399,13,2,7.328307151794434,10.813512802124023,1.643911361694336
28532,had,1399,14,3,4.496558666229248,8.253117561340332,2.5603952407836914
28533,taken,1399,15,5,8.809514045715332,9.876965522766112,0.0
28534,his,1399,16,3,7.696174144744873,7.281647682189941,2.595317840576172
28535,<unk>,1399,17,5,25.81937789916992,12.1535005569458,0.0
28536,<unk>,1399,18,5,26.31060791015625,7.690411567687988,4.4630889892578125
28537,<unk>,1399,19,5,26.440303802490234,7.917577266693115,0.0
28538,<unk>,1399,20,5,24.92286491394043,8.709111213684082,0.0
28539,I,1400,0,1,9.403525352478027,13.10289478302002,0.0
28540,never,1400,1,5,15.339166641235352,11.251465797424316,1.8514289855957031
28541,thought,1400,2,7,13.823243141174316,11.823538780212402,0.0
28542,of,1400,3,2,6.241514682769775,11.82952117919922,0.0
28543,<unk>,1400,4,5,23.588699340820312,10.34503936767578,1.4844818115234375
28544,I,1400,5,1,10.049293518066406,9.681197166442873,0.6638422012329102
28545,was,1400,6,3,5.861056804656982,9.43022346496582,0.2509737014770508
28546,rather,1400,7,6,13.514740943908691,10.158857345581056,0.0
28547,<unk>,1400,8,5,25.207868576049805,8.390009880065918,1.7688474655151367
28548,<unk>,1400,9,5,24.685272216796875,9.174521446228027,0.0
28549,is,1400,10,2,6.53987979888916,8.610712051391602,0.5638093948364258
28550,<unk>,1400,11,5,26.56472396850586,7.955110549926758,0.6556015014648438
28551,<unk>,1400,12,5,25.512922286987305,7.509537220001221,0.4455733299255371
28552,<unk>,1400,13,5,25.37156867980957,8.375075340270996,0.0
28553,<unk>,1400,14,5,24.655675888061523,8.812183380126953,0.0
28554,the,1400,15,3,6.878111839294434,9.18264389038086,0.0
28555,<unk>,1400,16,5,23.46333122253418,13.121856689453123,0.0
28556,his,1400,17,3,12.45662784576416,9.857132911682127,3.264723777770996
28557,behaviour,1400,18,9,12.741954803466797,12.101256370544434,0.0
28558,has,1400,19,3,8.981261253356934,7.3565850257873535,4.74467134475708
28559,been,1400,20,4,4.88922119140625,9.876112937927246,0.0
28560,<unk>,1400,21,5,25.78924369812012,9.892861366271973,0.0
28561,Of,1401,0,2,13.228869438171388,13.10289478302002,0.0
28562,all,1401,1,3,9.95616626739502,11.758953094482422,1.3439416885375977
28563,the,1401,2,3,4.025139808654785,11.201470375061035,0.5574827194213867
28564,<unk>,1401,3,5,23.46524429321289,13.114002227783203,0.0
28565,he,1401,4,2,9.640783309936523,10.056007385253906,3.057994842529297
28566,alone,1401,5,5,19.49308204650879,7.738216876983643,2.317790508270264
28567,would,1401,6,5,9.864684104919434,10.882086753845217,0.0
28568,be,1401,7,2,3.358833312988281,8.906697273254395,1.9753894805908203
28569,likely,1401,8,6,10.74427318572998,9.886533737182615,0.0
28570,to,1401,9,2,3.305860757827759,8.035311698913574,1.851222038269043
28571,recognize,1401,10,9,11.587261199951172,10.012553215026855,0.0
28572,the,1401,11,3,3.581557273864746,10.819499015808104,0.0
28573,symptoms,1401,12,8,14.730899810791016,13.123830795288086,0.0
28574,of,1401,13,2,2.42817497253418,6.701234340667725,6.422596454620361
28575,<unk>,1401,14,5,23.611461639404297,10.27867317199707,0.0
28576,<unk>,1401,15,5,25.57526016235352,7.491302967071533,2.787370204925537
28577,and,1401,16,3,3.821075201034546,8.000826835632324,0.0
28578,yet,1401,17,3,15.138134002685549,12.461627960205078,0.0
28579,we,1401,18,2,11.455224990844728,10.608924865722656,1.8527030944824217
28580,find,1401,19,4,11.91007137298584,9.77377986907959,0.8351449966430664
28581,him,1401,20,3,7.675783157348633,8.260452270507812,1.5133275985717771
28582,the,1401,21,3,4.599440574645996,7.464430809020996,0.7960214614868164
28583,only,1401,22,4,9.079219818115234,13.125249862670898,0.0
28584,member,1401,23,6,11.106243133544922,11.872254371643066,1.252995491027832
28585,of,1401,24,2,2.532820701599121,6.955191612243652,4.917062759399414
28586,the,1401,25,3,1.9194077253341677,10.29660701751709,0.0
28587,family,1401,26,6,8.548460006713867,13.124978065490724,0.0
28588,to,1401,27,2,5.740354061126709,10.43691062927246,2.6880674362182617
28589,uphold,1401,28,6,14.735269546508787,9.963370323181152,0.4735403060913086
28590,strenuously,1401,29,11,20.9591064453125,10.820409774780272,0.0
28591,the,1401,30,3,6.187254428863525,8.734801292419434,2.08560848236084
28592,theory,1401,31,6,12.331040382385254,13.125000953674316,0.0
28593,of,1401,32,2,2.8052775859832764,7.56714391708374,5.557857036590576
28594,death,1401,33,5,11.587628364562988,10.291452407836914,0.0
28595,from,1401,34,4,6.579670906066895,8.091558456420898,2.199893951416016
28596,natural,1401,35,7,12.653995513916016,10.311569213867188,0.0
28597,<unk>,1401,36,5,23.971588134765625,10.79668140411377,0.0
28598,If,1402,0,2,11.329447746276855,13.10289478302002,0.0
28599,it,1402,1,2,8.151020050048828,11.745969772338867,1.3569250106811523
28600,had,1402,2,3,6.354878902435303,9.760858535766602,1.9851112365722656
28601,been,1402,3,4,5.192211151123047,9.919672012329102,0.0
28602,Monsieur,1402,4,8,24.472536087036133,9.897324562072754,0.0223474502563476
28603,<unk>,1402,5,5,25.39849090576172,8.359277725219727,1.5380468368530271
28604,I,1402,6,1,10.35571002960205,8.58886432647705,0.0
28605,could,1402,7,5,11.013707160949709,8.89755630493164,0.0
28606,have,1402,8,4,5.370715141296387,9.393670082092283,0.0
28607,understood,1402,9,10,12.59962272644043,9.915769577026367,0.0
28608,<unk>,1402,10,5,25.78740119934082,7.860134124755859,2.055635452270508
28609,He,1403,0,2,7.745289802551269,13.10289478302002,0.0
28610,has,1403,1,3,5.3367919921875,7.687335014343262,5.415559768676758
28611,no,1403,2,2,7.823462009429932,9.926454544067385,0.0
28612,technical,1403,3,9,14.476356506347656,10.616107940673828,0.0
28613,<unk>,1403,4,5,24.34740829467773,12.047895431518556,0.0
28614,and,1403,5,3,3.853590488433838,8.160097122192383,3.887798309326172
28615,is,1403,6,2,6.795377254486084,12.467809677124023,0.0
28616,by,1403,7,2,10.929964065551758,7.858981132507324,4.608828544616699
28617,nature,1403,8,6,13.390101432800291,9.642141342163086,0.0
28618,<unk>,1403,9,5,25.595407485961918,7.424372673034668,2.217768669128418
28619,But,1404,0,3,12.688441276550291,13.10289478302002,0.0
28620,Monsieur,1404,1,8,22.26156616210937,12.698768615722656,0.4041261672973633
28621,<unk>,1404,2,5,23.79348373413086,9.778451919555664,2.920316696166992
28622,And,1405,0,3,11.95383071899414,13.10289478302002,0.0
28623,<unk>,1405,1,5,22.825092315673828,11.745033264160156,1.3578615188598633
28624,<unk>,1405,2,5,23.700408935546875,10.157971382141112,1.587061882019043
28625,he,1405,3,2,8.714032173156738,9.615095138549805,0.5428762435913086
28626,puts,1405,4,4,13.422614097595217,7.721150875091553,1.893944263458252
28627,forward,1405,5,7,12.21095848083496,8.583425521850586,0.0
28628,a,1405,6,1,4.692809581756592,8.258782386779785,0.3246431350708008
28629,suggestion,1405,7,10,17.07811164855957,12.304417610168455,0.0
28630,that,1405,8,4,6.696948051452637,7.551215648651123,4.753201961517334
28631,he,1405,9,2,7.328609943389893,10.81586456298828,0.0
28632,himself,1405,10,7,11.448335647583008,8.253002166748047,2.5628623962402344
28633,must,1405,11,4,14.024618148803713,8.474237442016602,0.0
28634,have,1405,12,4,9.20400333404541,10.693971633911133,0.0
28635,known,1405,13,5,7.327231407165527,9.888524055480955,0.8054475784301758
28636,was,1405,14,3,9.04543685913086,7.717189788818359,2.1713342666625977
28637,<unk>,1405,15,5,25.21766662597656,9.943469047546388,0.0
28638,There,1406,0,5,9.889723777770996,13.10289478302002,0.0
28639,is,1406,1,2,3.5046191215515137,8.466397285461426,4.636497497558594
28640,food,1406,2,4,15.200425148010254,7.836116313934326,0.6302809715270996
28641,for,1406,3,3,4.862311840057373,6.699056625366211,1.1370596885681152
28642,thought,1406,4,7,14.358630180358888,9.56214427947998,0.0
28643,in,1406,5,2,6.193387031555176,11.879408836364746,0.0
28644,<unk>,1406,6,5,24.627471923828125,9.565841674804688,2.3135671615600586
28645,mon,1406,7,3,21.989137649536133,8.713761329650879,0.8520803451538086
28646,<unk>,1406,8,5,24.252498626708984,10.159756660461426,0.0
28647,<unk>,1406,9,5,25.67763900756836,7.667026996612549,2.492729663848877
28648,very,1406,10,4,13.816137313842772,8.068511009216309,0.0
28649,<unk>,1406,11,5,24.34739875793457,12.046646118164062,0.0
28650,I,1406,12,1,10.98418426513672,7.829814910888672,4.216831207275391
28651,<unk>,1406,13,5,25.520246505737305,7.951746463775635,0.0
28652,<unk>,1406,14,5,24.974462509155277,9.017162322998049,0.0
28653,there,1406,15,5,10.852582931518556,8.218504905700684,0.7986574172973633
28654,is,1406,16,2,3.979255199432373,7.579429626464844,0.6390752792358398
28655,<unk>,1406,17,5,26.86921501159668,8.265026092529297,0.0
28656,<unk>,1406,18,5,25.530481338500977,7.579431056976318,0.6855950355529785
28657,continued,1406,19,9,11.799996376037598,8.37122631072998,0.0
28658,<unk>,1406,20,5,25.74305725097656,7.959657192230225,0.4115691184997558
28659,<unk>,1406,21,5,24.996435165405277,9.036470413208008,0.0
28660,another,1406,22,7,13.939239501953123,8.015644073486328,1.0208263397216797
28661,who,1406,23,3,11.296300888061523,12.78208065032959,0.0
28662,is,1406,24,2,4.127817153930664,7.164669036865234,5.617411613464356
28663,not,1406,25,3,5.477767467498779,8.24442195892334,0.0
28664,telling,1406,26,7,15.32740592956543,9.847830772399902,0.0
28665,all,1406,27,3,9.116204261779783,8.239242553710938,1.6085882186889648
28666,she,1406,28,3,8.979296684265137,10.575238227844238,0.0
28667,<unk>,1406,29,5,31.463653564453125,7.107142448425293,3.4680957794189453
28668,What,1407,0,4,12.483540534973145,13.10289478302002,0.0
28669,do,1407,1,2,14.915083885192873,12.727779388427734,0.3751153945922851
28670,you,1407,2,3,12.35890769958496,11.782559394836426,0.9452199935913086
28671,make,1407,3,4,13.775001525878906,10.191060066223145,1.5914993286132812
28672,of,1407,4,2,5.819408416748047,10.871044158935549,0.0
28673,her,1407,5,3,7.203864097595215,9.642661094665527,1.2283830642700195
28674,<unk>,1407,6,5,24.10533332824707,12.169478416442873,0.0
28675,<unk>,1407,7,5,25.088773727416992,8.71348762512207,3.455990791320801
28676,<unk>,1407,8,5,24.82975959777832,9.012374877929688,0.0
28677,know,1407,9,4,15.08720588684082,9.571617126464844,0.0
28678,what,1407,10,4,10.954595565795898,8.358611106872559,1.2130060195922852
28679,to,1407,11,2,5.707696914672852,10.942015647888184,0.0
28680,make,1407,12,4,7.913642883300781,10.02533721923828,0.9166784286499025
28681,of,1407,13,2,5.801684856414795,10.976021766662598,0.0
28682,<unk>,1407,14,5,24.411346435546875,9.61610221862793,1.359919548034668
28683,It,1408,0,2,7.920713424682617,13.10289478302002,0.0
28684,seems,1408,1,5,10.34984016418457,5.129651069641113,7.973243713378906
28685,inconceivable,1408,2,13,22.50814819335937,8.613387107849121,0.0
28686,that,1408,3,4,5.385336399078369,7.99981164932251,0.6135754585266113
28687,she,1408,4,3,8.957015037536621,10.818516731262209,0.0
28688,should,1408,5,6,8.563193321228027,7.485752582550049,3.332764148712158
28689,be,1408,6,2,4.467004299163818,9.241933822631836,0.0
28690,shielding,1408,7,9,21.330421447753903,9.874744415283203,0.0
28691,Alfred,1408,8,6,17.177549362182617,8.079524993896484,1.7952194213867188
28692,<unk>,1408,9,5,22.82469940185547,11.739654541015623,0.0
28693,Yet,1409,0,3,16.173093795776367,13.10289478302002,0.0
28694,that,1409,1,4,8.10207748413086,11.750728607177734,1.3521661758422852
28695,is,1409,2,2,7.336699962615967,11.092248916625977,0.6584796905517578
28696,what,1409,3,4,12.156436920166016,8.1024169921875,2.989831924438477
28697,it,1409,4,2,7.482713222503662,10.767007827758787,0.0
28698,looks,1409,5,5,12.12254810333252,9.539495468139648,1.2275123596191406
28699,<unk>,1409,6,5,24.093355178833008,10.392535209655762,0.0
28700,<unk>,1409,7,5,25.123973846435547,8.896158218383789,1.4963769912719729
28701,<unk>,1409,8,5,25.42946434020996,8.46457290649414,0.4315853118896484
28702,<unk>,1409,9,5,25.029132843017575,8.74664306640625,0.0
28703,<unk>,1409,10,5,24.23878288269043,9.362541198730469,0.0
28704,it,1409,11,2,10.20154094696045,9.38797378540039,0.0
28705,is,1409,12,2,4.361778259277344,9.500284194946287,0.0
28706,<unk>,1409,13,5,26.870264053344727,8.270164489746094,1.230119705200195
28707,One,1410,0,3,10.403206825256348,13.10289478302002,0.0
28708,thing,1410,1,5,15.397814750671388,12.710010528564451,0.3928842544555664
28709,is,1410,2,2,7.283318042755127,11.093008995056152,1.6170015335083008
28710,<unk>,1410,3,5,26.538530349731445,8.050759315490723,3.0422496795654297
28711,she,1410,4,3,10.34404468536377,8.652569770812988,0.0
28712,overheard,1410,5,9,20.33142471313477,7.380746841430664,1.2718229293823242
28713,a,1410,6,1,4.422191143035889,8.486793518066406,0.0
28714,good,1410,7,4,9.30333423614502,12.303037643432615,0.0
28715,deal,1410,8,4,10.842782020568848,11.691654205322266,0.6113834381103516
28716,more,1410,9,4,9.764612197875977,10.911630630493164,0.7800235748291016
28717,of,1410,10,2,4.982642650604248,10.98954963684082,0.0
28718,that,1410,11,4,7.521644592285156,9.55302619934082,1.4365234375
28719,<unk>,1410,12,5,23.96699523925781,10.810049057006836,0.0
28720,<unk>,1410,13,5,24.94411849975586,9.25885009765625,1.551198959350586
28721,than,1410,14,4,9.8637113571167,8.60644817352295,0.6524019241333008
28722,she,1410,15,3,13.078985214233398,9.558550834655762,0.0
28723,was,1410,16,3,2.8930370807647705,7.495223999023437,2.063326835632324
28724,willing,1410,17,7,12.384428024291992,9.875344276428224,0.0
28725,to,1410,18,2,2.9062485694885254,7.2084221839904785,2.666922092437744
28726,<unk>,1410,19,5,25.23786735534668,10.027909278869627,0.0
28727,<unk>,1410,20,5,24.866121292114254,9.464728355407717,0.5631809234619141
28728,yet,1410,21,3,14.723794937133787,7.957364082336426,1.507364273071289
28729,she,1410,22,3,9.11477756500244,10.451446533203123,0.0
28730,is,1410,23,2,4.077590465545654,7.14011287689209,3.311333656311035
28731,the,1410,24,3,3.487929344177246,8.182034492492676,0.0
28732,last,1410,25,4,9.278514862060549,12.838570594787598,0.0
28733,person,1410,26,6,10.57244110107422,11.407136917114258,1.4314336776733398
28734,one,1410,27,3,11.319572448730469,8.322607040405273,3.0845298767089844
28735,would,1410,28,5,9.18373966217041,9.155686378479004,0.0
28736,accuse,1410,29,6,22.120420455932617,8.91046142578125,0.2452249526977539
28737,of,1410,30,2,6.839820861816406,8.475924491882324,0.4345369338989258
28738,<unk>,1410,31,5,23.627735137939453,10.245659828186035,0.0
28739,to,1410,32,2,4.963678359985352,8.1075439453125,2.138115882873535
28740,<unk>,1410,33,5,25.245586395263672,9.992441177368164,0.0
28741,<unk>,1410,34,5,24.9552001953125,9.35210418701172,0.6403369903564453
28742,One,1411,0,3,10.403206825256348,13.10289478302002,0.0
28743,thing,1411,1,5,15.397814750671388,12.710010528564451,0.3928842544555664
28744,her,1411,2,3,8.505743026733398,11.093008995056152,1.6170015335083008
28745,evidence,1411,3,8,12.103965759277344,12.191778182983398,0.0
28746,has,1411,4,3,9.604880332946776,10.803281784057615,1.3884963989257812
28747,shown,1411,5,5,9.468372344970703,9.877534866333008,0.9257469177246094
28748,<unk>,1411,6,5,25.662389755249023,8.14052963256836,1.7370052337646484
28749,I,1412,0,1,9.403525352478027,13.10289478302002,0.0
28750,made,1412,1,4,11.741668701171877,11.251465797424316,1.8514289855957031
28751,a,1412,2,1,4.479898452758789,8.666435241699219,2.5850305557250977
28752,<unk>,1412,3,5,25.655248641967773,12.316943168640137,0.0
28753,<unk>,1413,0,5,22.81322860717773,13.10289478302002,0.0
28754,was,1413,1,3,6.017161846160889,10.164562225341797,2.9383325576782227
28755,quite,1413,2,5,12.04261589050293,10.163052558898926,0.001509666442871
28756,<unk>,1413,3,5,25.131227493286133,8.550153732299805,1.612898826599121
28757,The,1414,0,3,5.175299644470215,13.10289478302002,0.0
28758,quarrel,1414,1,7,18.60333824157715,11.986347198486328,1.1165475845336914
28759,did,1414,2,3,11.319671630859377,9.511653900146484,2.474693298339844
28760,take,1414,3,4,8.131776809692383,9.039422035217283,0.4722318649291992
28761,place,1414,4,5,9.27823257446289,8.463614463806152,0.5758075714111328
28762,earlier,1414,5,7,12.755708694458008,6.884186267852783,1.5794281959533691
28763,in,1414,6,2,6.39755916595459,12.026662826538086,0.0
28764,the,1414,7,3,1.9176054000854488,10.29274845123291,1.7339143753051758
28765,<unk>,1414,8,5,23.461713790893555,13.125055313110352,0.0
28766,about,1414,9,5,10.806315422058104,9.76869010925293,3.356365203857422
28767,four,1414,10,4,9.910897254943848,10.24977684020996,0.0
28768,<unk>,1414,11,5,24.38795661926269,12.044902801513672,0.0
28769,as,1414,12,2,6.563107013702393,7.221495151519775,4.8234076499938965
28770,she,1414,13,3,8.465638160705566,9.592350006103516,0.0
28771,<unk>,1414,14,5,31.41040802001953,7.0663838386535645,2.525966167449951
28772,I,1414,15,1,9.953676223754885,10.808762550354004,0.0
28773,looked,1414,16,6,15.762943267822266,8.075593948364258,2.733168601989746
28774,at,1414,17,2,6.633295059204102,8.47007942199707,0.0
28775,him,1414,18,3,10.053954124450684,10.302602767944336,0.0
28776,<unk>,1414,19,5,26.28103256225586,6.858606815338135,3.443995952606201
28777,I,1415,0,1,9.403525352478027,13.10289478302002,0.0
28778,had,1415,1,3,9.842000007629396,11.251465797424316,1.8514289855957031
28779,never,1415,2,5,9.680163383483888,9.954713821411133,1.2967519760131836
28780,understood,1415,3,10,12.658495903015137,9.911885261535645,0.0428285598754882
28781,his,1415,4,3,6.798098087310791,8.048994064331055,1.8628911972045896
28782,insistence,1415,5,10,14.129552841186523,12.14922332763672,0.0
28783,on,1415,6,2,6.215168952941895,7.438066005706787,4.711157321929932
28784,that,1415,7,4,8.401150703430176,10.291584968566896,0.0
28785,<unk>,1415,8,5,23.96645736694336,10.812040328979492,0.0
28786,<unk>,1415,9,5,25.06060791015625,8.893594741821289,1.9184455871582031
28787,a,1415,10,1,8.053937911987305,8.448831558227539,0.44476318359375
28788,good,1415,11,4,9.27591323852539,12.305353164672852,0.0
28789,deal,1415,12,4,10.778011322021484,11.715392112731934,0.589961051940918
28790,that,1415,13,4,6.660484790802002,10.84743595123291,0.8679561614990234
28791,was,1415,14,3,7.297116279602051,10.808401107788086,0.0390348434448242
28792,peculiar,1415,15,8,20.33158302307129,10.136048316955566,0.6723527908325195
28793,came,1415,16,4,12.357121467590332,9.689685821533203,0.4463624954223633
28794,out,1415,17,3,7.902431011199951,7.5278120040893555,2.161873817443848
28795,<unk>,1415,18,5,25.466297149658203,7.762882709503174,0.0
28796,continued,1415,19,9,11.74049472808838,8.479357719421387,0.0
28797,<unk>,1415,20,5,25.699975967407227,8.059793472290039,0.4195642471313476
28798,<unk>,1415,21,5,25.006816864013672,9.0474214553833,0.0
28799,<unk>,1415,22,5,25.54682922363281,8.117926597595215,0.929494857788086
28800,<unk>,1415,23,5,25.143510818481445,8.474935531616211,0.0
28801,what,1415,24,4,13.664793014526367,9.179967880249023,0.0
28802,was,1415,25,3,6.155263423919678,10.326032638549805,0.0
28803,he,1415,26,2,11.508235931396484,10.1441011428833,0.1819314956665039
28804,doing,1415,27,5,23.49015235900879,8.695143699645996,1.448957443237305
28805,up,1415,28,2,9.572769165039062,10.817407608032228,0.0
28806,and,1415,29,3,5.395927429199219,7.441674709320068,3.375732898712158
28807,dressed,1415,30,7,16.34908676147461,11.885610580444336,0.0
28808,at,1415,31,2,5.873833656311035,7.297718048095703,4.587892532348633
28809,that,1415,32,4,8.393976211547852,10.304254531860352,0.0
28810,hour,1415,33,4,14.164390563964844,10.7841157913208,0.0
28811,in,1415,34,2,4.429107666015625,8.00916862487793,2.774947166442871
28812,the,1415,35,3,1.9194438457489011,10.29702854156494,0.0
28813,<unk>,1415,36,5,23.461570739746094,13.12476634979248,0.0
28814,It,1416,0,2,7.920713424682617,13.10289478302002,0.0
28815,is,1416,1,2,1.6930229663848877,5.129651069641113,7.973243713378906
28816,astonishing,1416,2,11,17.360490798950195,8.16415023803711,0.0
28817,to,1416,3,2,3.482111692428589,8.260623931884766,0.0
28818,me,1416,4,2,11.435347557067873,10.02652072906494,0.0
28819,that,1416,5,4,6.942517280578613,9.50304126739502,0.5234794616699219
28820,no,1416,6,2,10.32603645324707,10.812676429748535,0.0
28821,one,1416,7,3,8.963140487670898,10.798332214355469,0.0143442153930664
28822,commented,1416,8,9,16.732765197753906,8.77747631072998,2.0208559036254883
28823,on,1416,9,2,6.181544303894043,7.7912750244140625,0.986201286315918
28824,the,1416,10,3,1.9167720079422,10.290825843811035,0.0
28825,<unk>,1416,11,5,23.463546752929688,13.121614456176758,0.0
28826,<unk>,1416,12,5,23.82029151916504,11.145915031433104,1.9756994247436523
28827,has,1416,13,3,8.2493257522583,8.423931121826172,2.7219839096069336
28828,<unk>,1416,14,5,25.789714813232425,9.880053520202637,0.0
28829,I,1416,15,1,10.562639236450195,8.5449800491333,1.335073471069336
28830,<unk>,1416,16,5,25.40523338317871,8.385676383972168,0.1593036651611328
28831,I,1416,17,1,10.173763275146484,9.142475128173828,0.0
28832,said,1416,18,4,11.023995399475098,8.670024871826172,0.4724502563476562
28833,<unk>,1416,19,5,25.51581573486328,8.465911865234375,0.2041130065917968
28834,<unk>,1416,20,5,25.048154830932617,8.926036834716797,0.0
28835,is,1416,21,2,6.724241733551025,8.443612098693848,0.4824247360229492
28836,a,1416,22,1,2.436797857284546,8.230173110961914,0.2134389877319336
28837,very,1416,23,4,8.514524459838867,12.307855606079102,0.0
28838,<unk>,1416,24,5,25.814498901367188,11.71782112121582,0.5900344848632812
28839,or,1416,25,2,8.086702346801758,8.148036003112793,3.569785118103028
28840,a,1416,26,1,5.347653865814209,10.771876335144045,0.0
28841,very,1416,27,4,8.51292896270752,12.306814193725586,0.0
28842,bad,1416,28,3,14.455020904541016,11.674774169921877,0.6320400238037109
28843,<unk>,1416,29,5,25.509496688842773,11.622078895568848,0.0526952743530273
28844,remarked,1416,30,8,17.88081932067871,8.292462348937988,3.32961654663086
28845,<unk>,1416,31,5,24.120927810668945,10.303439140319824,0.0
28846,<unk>,1416,32,5,25.15167617797852,8.644168853759766,1.6592702865600586
28847,covers,1416,33,6,14.636290550231934,8.166656494140625,0.4775123596191406
28848,<unk>,1416,34,5,22.909149169921875,11.502511024475098,0.0
28849,and,1416,35,3,3.939738750457764,8.20631217956543,3.296198844909668
28850,explains,1416,36,8,13.699382781982422,12.464689254760742,0.0
28851,<unk>,1416,37,5,25.49836158752441,8.491354942321777,3.973334312438965
28852,I,1417,0,1,9.403525352478027,13.10289478302002,0.0
28853,shall,1417,1,5,16.087526321411133,11.251465797424316,1.8514289855957031
28854,keep,1417,2,4,14.717044830322266,10.52838897705078,0.7230768203735352
28855,my,1417,3,2,13.54314422607422,11.776233673095703,0.0
28856,eye,1417,4,3,14.507038116455078,12.750435829162598,0.0
28857,on,1417,5,2,7.02825403213501,9.96819019317627,2.782245635986328
28858,our,1417,6,3,12.262432098388672,10.376933097839355,0.0
28859,clever,1417,7,6,17.821735382080078,12.742241859436035,0.0
28860,<unk>,1417,8,5,23.34084129333496,12.7333345413208,0.0089073181152343
28861,<unk>,1417,9,5,23.84650421142578,9.692789077758787,3.040545463562012
28862,<unk>,1417,10,5,24.134920120239254,9.438050270080566,0.2547388076782226
28863,more,1417,11,4,12.286357879638672,9.435133934020996,0.0029163360595703
28864,faults,1417,12,6,17.557865142822266,10.909710884094238,0.0
28865,to,1417,13,2,5.321041584014893,10.002848625183104,0.9068622589111328
28866,find,1417,14,4,9.202746391296388,10.017077445983888,0.0
28867,with,1417,15,4,5.76591157913208,8.495464324951172,1.5216131210327148
28868,the,1417,16,3,1.8481545448303225,9.538792610168455,0.0
28869,<unk>,1417,17,5,23.4629020690918,13.12305736541748,0.0
28870,I,1417,18,1,10.541144371032717,10.237582206726074,2.8854751586914062
28871,inquired,1417,19,8,20.39702033996582,9.26991844177246,0.9676637649536132
28872,<unk>,1417,20,5,23.920848846435547,10.83570957183838,0.0
28873,<unk>,1417,21,5,25.09616470336914,8.779878616333008,2.055830955505371
28874,<unk>,1417,22,5,25.487253189086918,8.283166885375977,0.4967117309570312
28875,replied,1417,23,7,15.975123405456545,8.500932693481445,0.0
28876,<unk>,1417,24,5,25.77302360534668,7.8931474685668945,0.6077852249145508
28877,<unk>,1417,25,5,25.359037399291992,8.409509658813477,0.0
28878,<unk>,1417,26,5,25.221532821655277,8.487188339233398,0.0
28879,you,1417,27,3,13.971628189086914,9.038732528686523,0.0
28880,find,1417,28,4,14.726317405700684,9.197798728942873,0.0
28881,that,1417,29,4,5.412158489227295,7.849556446075439,1.3482422828674316
28882,people,1417,30,6,10.251872062683104,10.81688404083252,0.0
28883,are,1417,31,3,7.795197486877441,8.568570137023926,2.2483139038085938
28884,not,1417,32,3,6.058794498443604,9.891603469848633,0.0
28885,telling,1417,33,7,15.296351432800291,9.886334419250488,0.0052690505981445
28886,you,1417,34,3,11.274803161621094,8.340352058410645,1.5459823608398438
28887,the,1417,35,3,4.59250545501709,10.144179344177246,0.0
28888,<unk>,1417,36,5,23.461938858032227,13.12486457824707,0.0
28889,<unk>,1417,37,5,24.485734939575195,9.902918815612791,3.2219457626342773
28890,<unk>,1418,0,5,22.81322860717773,13.10289478302002,0.0
28891,unless,1418,1,6,15.790654182434082,10.164562225341797,2.9383325576782227
28892,I,1418,2,1,9.768813133239746,11.768965721130373,0.0
28893,am,1418,3,2,12.949433326721191,10.175821304321287,1.593144416809082
28894,much,1418,4,4,12.544612884521484,11.782665252685549,0.0
28895,<unk>,1418,5,5,23.631710052490234,11.079832077026367,0.7028331756591797
28896,at,1418,6,2,7.3509931564331055,9.772439002990724,1.3073930740356443
28897,the,1418,7,3,1.92452085018158,10.309112548828123,0.0
28898,inquest,1418,8,7,17.089635848999023,13.120726585388184,0.0
28899,today,1418,9,5,14.160972595214844,7.996719837188721,5.124006748199463
28900,only,1418,10,4,10.717035293579102,9.200325012207031,0.0
28901,<unk>,1418,11,5,23.65053939819336,10.98676586151123,0.0
28902,<unk>,1418,12,5,24.745677947998047,9.13534927368164,1.8514165878295896
28903,two,1418,13,3,12.170205116271973,9.13880443572998,0.0
28904,persons,1418,14,7,13.250447273254396,12.037561416625977,0.0
28905,were,1418,15,4,7.440552711486816,8.319453239440918,3.7181081771850586
